Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Oxidative Phosphorylation (GO:0006119)	11/63	1.4959175634779752E-6	2.609696185740213E-4	0	0	7.319608516483516	98.1762312642871	NDUFA13;NDUFA7;NDUFS5;NDUFA3;NDUFA2;NDUFS3;NDUFA1;NDUFB1;ATP5MG;ATP5MF;ATP5ME
Translation (GO:0006412)	20/234	1.376477202584438E-5	0.0022012164597996135	0	0	3.259154977356378	36.48101874453877	MRPS17;MRPS26;NDUFA7;DHPS;MRPL16;MRPL27;MRPS18A;MRPS21;MRPL14;MRPL58;RPSA;MRPL24;MRPL21;MRPL54;MRPL11;RPS26;MRPL20;MRPL40;RPS18;RPS11
Aerobic Respiration (GO:0009060)	9/59	4.165263376289789E-5	0.006148569553153927	0	0	6.206797153024911	62.60266200312369	NDUFA13;NDUFA7;BLOC1S1;NDUFS5;NDUFA3;NDUFA2;NDUFS3;NDUFA1;NDUFB1
Mitochondrion Organization (GO:0007005)	14/162	2.345452410855444E-4	0.0321494512602257	0	0	3.2744674656703383	27.36754740768291	TIMM8B;MTFP1;TAFAZZIN;TIMM44;PARK7;TIMM10;HSD17B10;FANCG;HAX1;TERT;AIFM1;FMC1;TOMM7;MPV17
Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	6/34	3.5896124748081783E-4	0.045923108927712626	0	0	7.358154235145386	58.367058297446306	NDUFA7;NDUFA3;NDUFS5;NDUFA2;NDUFS3;NDUFB1
ATP Biosynthetic Process (GO:0006754)	5/25	6.165004201189906E-4	0.07394151913802142	0	0	8.572879858657243	63.3660261526863	ATP5MC2;ATP5MG;ATP5MF;ATP5MC1;ATP5ME
Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)	4/15	6.982431886140264E-4	0.07881933405590097	0	0	12.453423120089786	90.49831731510481	CDC20;ANAPC7;UBE2C;AURKB
Gene Expression (GO:0010467)	19/296	9.128982971026517E-4	0.09732510178555492	0	0	2.3798461779940356	16.656272282387455	MRPS17;NXT1;DHPS;MRPL27;MRPS18A;MRPS21;MRPL14;RPSA;MRPL24;MRPL11;RPS26;NXF1;DDX39A;EXOSC10;PABPN1;RPS18;RPS11;NXF5;RBM5
Protein Insertion Into Mitochondrial Membrane (GO:0051204)	5/28	0.0010626971052174917	0.10641603222838752	0	0	7.453525887233062	51.033883025192104	TIMM8B;NDUFA13;TOMM7;TIMM10;PRICKLE4
N-acylphosphatidylethanolamine Metabolic Process (GO:0070292)	3/8	0.0011645318795185712	0.10641603222838752	0	0	20.51830985915493	138.61013098725752	PLAAT3;PLAAT2;PLAAT4
Cilium Movement Involved In Cell Motility (GO:0060294)	3/8	0.0011645318795185712	0.10641603222838752	0	0	20.51830985915493	138.61013098725752	TEKT2;TEKT3;RSPH9
protein-RNA Complex Assembly (GO:0022618)	12/150	0.0012661384632424485	0.10928019590751789	0	0	3.000855565061834	20.021058916713354	MRPL20;SRPK3;SNRPD2;EIF3K;NOP2;LUC7L;RPSA;GEMIN7;ERAL1;NOL3;LSM4;RBM5
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	6/43	0.0013097678508978174	0.10928019590751789	0	0	5.565749820617078	36.944920625290834	UQCRQ;COX4I1;UQCR10;COX6A1;MT3;COX6B1
Protein Targeting To Mitochondrion (GO:0006626)	7/59	0.0014055457298040336	0.11238509397891418	0	0	4.624897708674305	30.37322776632483	TIMM8B;NDUFA13;AIFM1;TOMM7;TIMM44;TIMM10;PRICKLE4
Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152)	3/9	0.0017098546609291643	0.13124844377292266	0	0	17.097711267605632	108.93544977921295	PLAAT3;PLAAT2;PLAAT4
Peptide Biosynthetic Process (GO:0043043)	12/158	0.0019708555014950656	0.1454642964372704	0	0	2.835248854363222	17.661580434375576	RPS26;MRPS17;RPS18;DHPS;MRPL27;MRPS18A;MRPS21;RPSA;MRPL14;RPS11;MRPL24;MRPL11
Macromolecule Biosynthetic Process (GO:0009059)	13/183	0.002363911517467356	0.1680128222970317	0	0	2.6393316466371495	15.961193463284177	MRPS17;DHPS;MRPL27;MRPS18A;MRPS21;RPSA;MRPL14;MRPL24;MRPL11;RPS26;TERT;RPS18;RPS11
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	6/49	0.002601302741443123	0.17095662856519472	0	0	4.787651780201688	28.494872514614364	CDC20;ANAPC15;SMARCD3;ANAPC7;UBE2C;DPF3
Inner Mitochondrial Membrane Organization (GO:0007007)	5/34	0.0026139463008691003	0.17095662856519472	0	0	5.909589374923845	35.14370281881797	TIMM8B;NDUFA13;TAFAZZIN;MICOS13;TIMM10
Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	4/21	0.0026725892949222728	0.17095662856519472	0	0	8.055607428156447	47.72711777176567	CDC20;ANAPC15;ANAPC7;UBE2C
Ribosome Assembly (GO:0042255)	6/50	0.002886056714325394	0.17307321358720099	0	0	4.678600160901046	27.35981823401114	EFNA1;MRPL20;NOP2;RPSA;VCX;ERAL1
tRNA Processing (GO:0008033)	6/50	0.002886056714325394	0.17307321358720099	0	0	4.678600160901046	27.35981823401114	QTRT1;METTL1;TRPT1;ELP5;TSEN54;OSGEP
Regulation Of Muscle System Process (GO:0090257)	3/11	0.003218382040317719	0.1764592895819915	0	0	12.821963028169014	73.58366253264045	MYL5;TNNC1;TNNC2
Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)	3/11	0.003218382040317719	0.1764592895819915	0	0	12.821963028169014	73.58366253264045	CDC20;ANAPC7;UBE2C
Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)	3/11	0.003218382040317719	0.1764592895819915	0	0	12.821963028169014	73.58366253264045	CDC20;ANAPC7;UBE2C
Regulation Of Cholesterol Metabolic Process (GO:0090181)	4/23	0.0037797947760169984	0.2014840604215728	0	0	7.206906154274575	40.20073917221528	ACADVL;AQP8;APOA1;GNB3
Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039)	3/12	0.00420081666639132	0.21787478872445792	0	0	11.396713615023474	62.36824547767052	TIMM8B;NDUFA13;TIMM10
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	4/25	0.005162055321508316	0.24764960404936148	0	0	6.5198622658940115	34.33633603788385	BABAM1;INTS3;AURKB;CDK5RAP3
Negative Regulation Of TORC1 Signaling (GO:1904262)	4/25	0.005162055321508316	0.24764960404936148	0	0	6.5198622658940115	34.33633603788385	RNF167;NPRL2;KPTN;ITFG2
Phosphatidylethanolamine Metabolic Process (GO:0046337)	4/25	0.005162055321508316	0.24764960404936148	0	0	6.5198622658940115	34.33633603788385	CHKB;PLAAT3;PLAAT2;PLAAT4
Cellular Response To Amino Acid Starvation (GO:0034198)	5/42	0.006631273052594966	0.31037592653487167	0	0	4.629930283640531	23.223538064565997	RNF167;NPRL2;KPTN;ITFG2;ATF4
mRNA Catabolic Process (GO:0006402)	5/43	0.007331472911678032	0.3189256910914718	0	0	4.507857541379952	22.158729145673256	NANOS2;EXOSC10;MRTO4;DXO;LSM2
DNA Replication-Dependent Chromatin Assembly (GO:0006335)	2/5	0.0076838031831422465	0.3189256910914718	0	0	22.760398359695373	110.81220062456529	NASP;ASF1B
Axonemal Central Apparatus Assembly (GO:1904158)	2/5	0.0076838031831422465	0.3189256910914718	0	0	22.760398359695373	110.81220062456529	DNAJB13;RSPH9
Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)	2/5	0.0076838031831422465	0.3189256910914718	0	0	22.760398359695373	110.81220062456529	UXT;UBB
mRNA Splicing, Via Spliceosome (GO:0000398)	13/211	0.00780240111300227	0.3189256910914718	0	0	2.2627982332283407	10.982092424113139	SRPK3;CENATAC;LSM4;LSM2;U2AF1L4;LSM7;DDX39A;SCNM1;PHF5A;SNRPD2;PPIH;GEMIN7;RBM5
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)	4/28	0.007811103429546207	0.3189256910914718	0	0	5.703997648442093	27.676988959142072	BABAM1;INTS3;AURKB;CDK5RAP3
Spliceosomal Complex Assembly (GO:0000245)	6/62	0.008385358841369891	0.33523965867893374	0	0	3.6737673830594186	17.56526675499871	SRPK3;PHF5A;SNRPD2;LUC7L;NOL3;RBM5
Glycolytic Process (GO:0006096)	4/29	0.008860197797516888	0.34699427700887564	0	0	5.475555555555555	25.87849504835833	PFKFB1;PKLR;PGAM2;GAPDH
DNA Repair (GO:0006281)	16/291	0.00978425345018805	0.3696343499359837	0	0	2.0079541359541357	9.290765588494374	RNASEH2A;LIG1;RFC2;INTS3;NUDT1;PARK7;FANCG;DDB2;TRAIP;ALKBH3;BABAM1;ALKBH2;EME1;ERCC1;ADPRS;MUTYH
Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	3/16	0.009823528841446154	0.3696343499359837	0	0	7.888407367280607	36.46790901283247	COX4I1;COX6A1;COX6B1
Regulation Of Cholesterol Efflux (GO:0010874)	4/32	0.012544803235518728	0.4629514886338546	0	0	4.888133030990174	21.402440125473166	NAXE;YJEFN3;GPS2;APOA1
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	11/180	0.014540787517473484	0.49685184901077994	0	0	2.238588334742181	9.471014257452271	LSM7;DDX39A;PHF5A;SNRPD2;CENATAC;PPIH;GEMIN7;LSM4;RBM5;LSM2;U2AF1L4
DNA Damage Response (GO:0006974)	19/384	0.01485072245371204	0.49685184901077994	0	0	1.797776454238634	7.5681117010697925	LIG1;RFC2;DDX11;INTS3;NUDT1;NSMCE1;PARK7;FANCG;DDB2;RBX1;TRAIP;ALKBH3;BABAM1;DDIT3;CDK3;ERCC1;E2F1;ADPRS;MUTYH
DNA Dealkylation (GO:0035510)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	ALKBH3;ALKBH2
DNA Dealkylation Involved In DNA Repair (GO:0006307)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	ALKBH3;ALKBH2
Regulation Of Cytoplasmic Translational Elongation (GO:1900247)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	DPH1;DPH7
Regulation Of Protein Localization To Nucleolus (GO:1904749)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	TERT;NVL
Preassembly Of GPI Anchor In ER Membrane (GO:0016254)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	PIGZ;PIGL
Regulation Of Carbohydrate Biosynthetic Process (GO:0043255)	2/7	0.015534711277043667	0.49685184901077994	0	0	13.654833040421792	56.867987148928364	ZNF692;GNMT
Skeletal Muscle Contraction (GO:0003009)	3/19	0.015956131017597578	0.5019641872585205	0	0	6.408340669014085	26.51715061178672	MYH3;TNNC1;TNNC2
Muscle Contraction (GO:0006936)	7/94	0.0180504263395136	0.5373083782763198	0	0	2.7593136056085434	11.077501700501175	CHRNB1;MYL6;MYH3;TAFAZZIN;PABPN1;TMOD4;PGAM2
Regulation Of Meiotic Cell Cycle (GO:0051445)	3/20	0.01838140423813942	0.5373083782763198	0	0	6.031068765534383	24.10265829220303	CDC20;ANAPC15;ANAPC7
Cilium-Dependent Cell Motility (GO:0060285)	3/20	0.01838140423813942	0.5373083782763198	0	0	6.031068765534383	24.10265829220303	TEKT2;TEKT3;RSPH9
Ribosomal Large Subunit Biogenesis (GO:0042273)	5/54	0.01867817180330356	0.5373083782763198	0	0	3.493906396480854	13.907144042863424	MRPL20;LAS1L;NVL;MRTO4;NOP2
tRNA Methylation (GO:0030488)	4/36	0.01879851228648793	0.5373083782763198	0	0	4.276234567901234	16.993660154161272	TRMT112;DALRD3;METTL1;HSD17B10
Regulation Of Epidermis Development (GO:0045682)	2/8	0.02032478506858132	0.5373083782763198	0	0	11.378441710603397	44.329432615275174	TMEM79;NME2
Internal Protein Amino Acid Acetylation (GO:0006475)	2/8	0.02032478506858132	0.5373083782763198	0	0	11.378441710603397	44.329432615275174	KAT2A;NAA10
Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063)	2/8	0.02032478506858132	0.5373083782763198	0	0	11.378441710603397	44.329432615275174	WDR83OS;TMEM147
Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)	2/8	0.02032478506858132	0.5373083782763198	0	0	11.378441710603397	44.329432615275174	CDC20;UBE2C
Spliceosomal snRNP Assembly (GO:0000387)	4/37	0.020614378698133547	0.5373083782763198	0	0	4.146437924215702	16.095503627932235	SNRPD2;GEMIN7;LSM4;LSM2
Negative Regulation Of Transferase Activity (GO:0051348)	4/37	0.020614378698133547	0.5373083782763198	0	0	4.146437924215702	16.095503627932235	CDC20;NPRL2;BANF1;PARK7
Negative Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	3/21	0.020999545789850957	0.5373083782763198	0	0	5.695715962441315	22.004000154869267	APOA1;GPS2;TRAIP
poly(A)+ mRNA Export From Nucleus (GO:0016973)	3/21	0.020999545789850957	0.5373083782763198	0	0	5.695715962441315	22.004000154869267	NXF1;PABPN1;NXF5
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)	3/21	0.020999545789850957	0.5373083782763198	0	0	5.695715962441315	22.004000154869267	UROD;RSAD1;HMBS
RNA Catabolic Process (GO:0006401)	5/57	0.02308210967339637	0.5752541358863329	0	0	3.291825224245719	12.405893277525095	NANOS2;RNASEH2A;EXOSC10;DXO;LSM2
Striated Muscle Contraction (GO:0006941)	5/57	0.02308210967339637	0.5752541358863329	0	0	3.291825224245719	12.405893277525095	MYH3;TAFAZZIN;TNNC1;PGAM2;TNNC2
ncRNA Processing (GO:0034470)	7/100	0.02444652327339298	0.5847651444601806	0	0	2.580492640890719	9.576897880109	NOP56;EXOSC10;NVL;INTS3;MRTO4;PIN4;TSEN54
RNA Transport (GO:0050658)	4/39	0.0245596673851455	0.5847651444601806	0	0	3.909095490047871	14.489647698733302	POM121L2;DDX39A;NOL3;NXF5
mRNA Transport (GO:0051028)	5/58	0.02468680598438447	0.5847651444601806	0	0	3.2295486365757715	11.954130190879939	NXF1;NXT1;DDX39A;NOL3;NXF5
[2Fe-2S] Cluster Assembly (GO:0044571)	2/9	0.02564335027305214	0.5847651444601806	0	0	9.752447903590259	35.727809972291126	FDX2;HSCB
Regulation Of Long-Term Synaptic Depression (GO:1900452)	2/9	0.02564335027305214	0.5847651444601806	0	0	9.752447903590259	35.727809972291126	NOL3;AGER
Peptidyl-Lysine Acetylation (GO:0018394)	2/9	0.02564335027305214	0.5847651444601806	0	0	9.752447903590259	35.727809972291126	KAT2A;BLOC1S1
rRNA Processing (GO:0006364)	7/101	0.02564604024508963	0.5847651444601806	0	0	2.5529085559076505	9.352238649115092	NOP56;EXOSC10;LAS1L;NVL;MRTO4;NOP2;PIN4
Cilium Movement (GO:0003341)	5/59	0.026361450303807682	0.5847651444601806	0	0	3.1695785891898964	11.524120401474269	ODAD1;TTLL3;TEKT2;TEKT3;RSPH9
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)	5/59	0.026361450303807682	0.5847651444601806	0	0	3.1695785891898964	11.524120401474269	UXT;PALM3;APOA1;GPS2;TRAIP
Regulation Of Cholesterol Transport (GO:0032374)	3/23	0.02681570229937253	0.5847651444601806	0	0	5.125616197183098	18.54841411322287	NAXE;YJEFN3;APOA1
Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202)	3/23	0.02681570229937253	0.5847651444601806	0	0	5.125616197183098	18.54841411322287	PARK7;NOL3;ATF4
Axoneme Assembly (GO:0035082)	4/41	0.02893060256130147	0.6166636301613975	0	0	3.6974116974116975	13.099394746626295	TTLL3;STK36;DNAJB13;RSPH9
Carbohydrate Catabolic Process (GO:0016052)	4/41	0.02893060256130147	0.6166636301613975	0	0	3.6974116974116975	13.099394746626295	PFKFB1;PKLR;PGAM2;GAPDH
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	5/61	0.029923936426352837	0.6166636301613975	0	0	3.056063856638062	10.724023195433974	NDUFA13;EPO;NDUFS3;PARK7;NOL3
Vacuole Fusion (GO:0097576)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	CHMP2A;VPS16
Muscle Filament Sliding (GO:0030049)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	MYL6;MYH3
Negative Regulation Of Centrosome Duplication (GO:0010826)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	KAT2A;CENATAC
Nucleoside Triphosphate Metabolic Process (GO:0009141)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	NME2;ITPA
Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	DDIT3;ATF4
rRNA Base Methylation (GO:0070475)	2/10	0.03145643506882848	0.6166636301613975	0	0	8.532952548330405	29.51677734843063	TRMT112;NOP2
Glycerophospholipid Metabolic Process (GO:0006650)	5/62	0.03181328785095276	0.6166636301613975	0	0	3.00229372016614	10.351522110323604	PIGZ;APOA1;GDPD3;PIGL;PLCG1
mRNA Export From Nucleus (GO:0006406)	5/62	0.03181328785095276	0.6166636301613975	0	0	3.00229372016614	10.351522110323604	NXF1;NXT1;DDX39A;PABPN1;NXF5
Ribosomal Small Subunit Biogenesis (GO:0042274)	6/84	0.03299799568967598	0.6283645479969651	0	0	2.634581347855684	8.987369630056632	NOP56;EXOSC10;RPSA;ERAL1;RPS11;METTL17
Regulation Of Cell Cycle Process (GO:0010564)	8/130	0.03307181831562974	0.6283645479969651	0	0	2.2487260868299215	7.666073117759257	SMARCD3;SPAG5;DPF3;CCNL2;ANKK1;AURKC;MYO19;AURKB
Mismatch Repair (GO:0006298)	3/25	0.03340175379887199	0.6284114268630916	0	0	4.6591709346991035	15.837206306138954	RNASEH2A;LIG1;MUTYH
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	6/85	0.03468314409986689	0.6461840148315006	0	0	2.601097793211605	8.743594057731718	PAN2;EXOSC10;MRTO4;SMG9;DXO;POLR2G
Establishment Of Protein Localization To Mitochondrion (GO:0072655)	4/44	0.0362991910768203	0.6615563900650426	0	0	3.4195767195767197	11.339179011541857	TIMM8B;TOMM7;TIMM44;TIMM10
Protein Stabilization (GO:0050821)	11/208	0.03700623307109382	0.6615563900650426	0	0	1.9176214648295866	6.32176308178905	UXT;EFNA1;APOA1;PFDN2;ZSWIM7;PARK7;MT3;GAPDH;HYPK;PFDN6;PDRG1
RNA Processing (GO:0006396)	10/183	0.03767052707955126	0.6615563900650426	0	0	1.9840705593850783	6.50552385002173	SCNM1;EXOSC10;SNRPD2;PABPN1;AKAP8L;RP9;SNRNP25;NOL3;LSM4;RBM5
RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)	2/11	0.037731570733708274	0.6615563900650426	0	0	7.584456160906073	24.856220501012192	TRPT1;TSEN54
tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)	2/11	0.037731570733708274	0.6615563900650426	0	0	7.584456160906073	24.856220501012192	TRPT1;TSEN54
Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	2/11	0.037731570733708274	0.6615563900650426	0	0	7.584456160906073	24.856220501012192	PFDN2;PFDN6
RNA Export From Nucleus (GO:0006405)	5/65	0.03792141891983048	0.6615563900650426	0	0	2.8517373380447584	9.331566658667002	POM121L2;NXF1;NXT1;DDX39A;NXF5
Iron-Sulfur Cluster Assembly (GO:0016226)	3/27	0.04074714090897491	0.6701428503765868	0	0	4.270466549295775	13.667071337128291	FDX2;HSCB;CIAO2B
Metallo-Sulfur Cluster Assembly (GO:0031163)	3/27	0.04074714090897491	0.6701428503765868	0	0	4.270466549295775	13.667071337128291	FDX2;HSCB;CIAO2B
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	3/27	0.04074714090897491	0.6701428503765868	0	0	4.270466549295775	13.667071337128291	CDC20;UBE2C;TRIB3
Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)	3/27	0.04074714090897491	0.6701428503765868	0	0	4.270466549295775	13.667071337128291	HAX1;ARHGAP40;BRK1
tRNA Modification (GO:0006400)	5/67	0.042365256146925254	0.6701428503765868	0	0	2.759460845776815	8.723833148968456	QTRT1;TRMT112;METTL1;ELP5;OSGEP
mRNA Processing (GO:0006397)	11/214	0.043934128734360485	0.6701428503765868	0	0	1.860362420830401	5.813751332526266	LSM7;DDX39A;PHF5A;SNRPD2;CENATAC;PPIH;GEMIN7;LSM4;RBM5;LSM2;U2AF1L4
UV-damage Excision Repair (GO:0070914)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	ERCC1;DDB2
Actin-Myosin Filament Sliding (GO:0033275)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	MYL6;MYH3
Cellular Response To Leucine Starvation (GO:1990253)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	RNF167;ATF4
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	DDIT3;ATF4
Cristae Formation (GO:0042407)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	TAFAZZIN;MICOS13
Fatty Acid Transmembrane Transport (GO:1902001)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	CPT1B;SLC27A5
Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	UQCRQ;UQCR10
Phospholipid Homeostasis (GO:0055091)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	APOA1;TLCD1
Positive Regulation Of DNA-directed DNA Polymerase Activity (GO:1900264)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	GINS2;RFC2
Regulation Of DNA-directed DNA Polymerase Activity (GO:1900262)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	GINS2;RFC2
Regulation Of Actin Filament Organization (GO:0110053)	2/12	0.04443773379690113	0.6701428503765868	0	0	6.825659050966608	21.25282463177109	HAX1;BRK1
Regulation Of Glucose Metabolic Process (GO:0010906)	3/28	0.04469947099958474	0.6701428503765868	0	0	4.099436619718309	12.740202939124211	ZNF692;GNB3;GNMT
rRNA Metabolic Process (GO:0016072)	6/91	0.045953843540485984	0.6836079515828883	0	0	2.4167412805830297	7.443847806184003	TRIR;NOP56;EXOSC10;NVL;MRTO4;PIN4
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	4/48	0.04765566299917206	0.6993577431147896	0	0	3.1080647747314414	9.46018400047028	NDUFA13;DDIT3;NDUFS3;NOL3
Steroid Metabolic Process (GO:0008202)	6/92	0.048029040532082866	0.6993577431147896	0	0	2.3885161555875696	7.251414284830844	DHRS11;HSD17B3;RDH16;CEL;ACAA1;HSD17B10
Regulation Of Muscle Contraction (GO:0006937)	3/29	0.048834777268046796	0.6993577431147896	0	0	3.941562838569881	11.900810227885701	MYL5;TNNC1;TNNC2
Protein Acetylation (GO:0006473)	3/29	0.048834777268046796	0.6993577431147896	0	0	3.941562838569881	11.900810227885701	ING4;NAA10;BLOC1S1
Protein Insertion Into ER Membrane (GO:0045048)	3/29	0.048834777268046796	0.6993577431147896	0	0	3.941562838569881	11.900810227885701	WDR83OS;TMEM147;EMC6
Acute-Phase Response (GO:0006953)	2/13	0.05154529019180104	0.7065386562719014	0	0	6.204825051925227	18.399133206405548	ITIH4;APOL2
Regulation Of Oxidoreductase Activity (GO:0051341)	2/13	0.05154529019180104	0.7065386562719014	0	0	6.204825051925227	18.399133206405548	FDX2;MT3
Ether Lipid Metabolic Process (GO:0046485)	2/13	0.05154529019180104	0.7065386562719014	0	0	6.204825051925227	18.399133206405548	DHRS7B;PLAAT3
Outer Mitochondrial Membrane Organization (GO:0007008)	2/13	0.05154529019180104	0.7065386562719014	0	0	6.204825051925227	18.399133206405548	TOMM7;PRICKLE4
