Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Spliceosomal snRNP Complex (GO:0097525)	7/57	0.0011439209547437486	0.02527025381843008	0	0	4.810390070921986	32.58218372246747	LSM7;PHF5A;SNRPD2;LUC7L;PPIH;LSM4;LSM2
Mitochondrial Outer Membrane (GO:0005741)	12/151	0.0013407085225374462	0.02642243385829129	0	0	2.9791122379377355	19.705507875839864	QTRT1;HINT2;HAX1;UBB;TAFAZZIN;ATP5MC2;BNIP1;TOMM7;ARMC12;CPT1B;MYO19;PRICKLE4
Mitochondrial Matrix (GO:0005759)	21/355	0.0014135458442707273	0.02642243385829129	0	0	2.1828796951551444	14.323301170154323	ACADVL;NDUFA7;NAXE;PHYKPL;UQCC2;NUDT1;MRPL14;MRPL58;TIMM44;ERAL1;HSD17B10;MRPL11;TP53AIP1;MRPL20;MRPL40;BLOC1S1;FDX2;NDUFS3;ADPRS;METTL17;BCAT2
Anaphase-Promoting Complex (GO:0005680)	4/20	0.0022129482147536187	0.038410458298937813	0	0	8.55952380952381	52.32804637876709	CDC20;ANAPC15;ANAPC7;UBE2C
U4/U6 X U5 tri-snRNP Complex (GO:0046540)	5/35	0.002979124369154682	0.04826181478030585	0	0	5.712308598351001	33.223505744872675	LSM7;SNRPD2;PPIH;LSM4;LSM2
Mitochondrial Ribosome (GO:0005761)	4/22	0.0031936190466544793	0.04831031452551678	0	0	7.607681755829904	43.7183078416694	MRPL20;NDUFA7;MRPL40;MRPL14
Spliceosomal tri-snRNP Complex (GO:0097526)	5/36	0.0033797339379991165	0.04831031452551678	0	0	5.527755613815114	31.452698875243925	LSM7;SNRPD2;PPIH;LSM4;LSM2
Organelle Outer Membrane (GO:0031968)	12/170	0.003603277711041334	0.04864424909905801	0	0	2.6182831004732683	14.730228671277695	QTRT1;HINT2;HAX1;UBB;TAFAZZIN;ATP5MC2;BNIP1;TOMM7;ARMC12;CPT1B;MYO19;PRICKLE4
RNA Polymerase I Complex (GO:0005736)	3/12	0.00420081666639132	0.05372623420700478	0	0	11.396713615023474	62.36824547767052	POLR1C;POLR2H;POLR1H
U12-type Spliceosomal Complex (GO:0005689)	4/28	0.007811103429546207	0.09262009992967653	0	0	5.703997648442093	27.676988959142072	LSM7;PHF5A;SNRPD2;SNRNP25
Nucleolus (GO:0005730)	34/771	0.008350434120264278	0.09262009992967653	0	0	1.6058054066892555	7.684488237184444	POP5;RBM28;ZNF692;ACADVL;TMEM179B;NVL;PRKRIP1;NOP2;VCX;ALKBH2;EXOSC10;MRPL40;TERT;S100A16;S100A13;POLR2H;RPS11;CDK5RAP3;NOP56;NAA10;METTL1;DDX11;DDX56;PIMREG;FANCG;TRAIP;STAG2;MRTO4;POLR1C;PIN4;FAM32A;POLR1H;ZNF554;SPC24
Mitochondrial Intermembrane Space (GO:0005758)	6/62	0.008385358841369891	0.09262009992967653	0	0	3.6737673830594186	17.56526675499871	TIMM8B;HAX1;AIFM1;BLOC1S1;UQCC2;TIMM10
Mitochondrial Respiratory Chain Complex IV (GO:0005751)	3/17	0.011679268228942491	0.12102687713054368	0	0	7.324572434607646	32.59390753134415	COX4I1;COX6A1;COX6B1
U2-type Precatalytic Spliceosome (GO:0071005)	5/49	0.012638674101348786	0.12102687713054368	0	0	3.89194506906521	17.01166773884423	LSM7;PHF5A;SNRPD2;LSM4;LSM2
Organelle Envelope Lumen (GO:0031970)	6/68	0.012949377799975867	0.12102687713054368	0	0	3.3172138167285183	14.418958303408907	TIMM8B;HAX1;AIFM1;BLOC1S1;UQCC2;TIMM10
Spindle Microtubule (GO:0005876)	6/68	0.012949377799975867	0.12102687713054368	0	0	3.3172138167285183	14.418958303408907	PSRC1;HAUS8;CHMP2A;HAUS5;AURKC;AURKB
U2-type Spliceosomal Complex (GO:0005684)	7/90	0.014505454446370546	0.12830222846735478	0	0	2.8928907117833034	12.246273285628243	LSM7;PHF5A;SNRPD2;CCDC12;LUC7L;LSM4;LSM2
Mitochondrial Proton-Transporting ATP Synthase Complex, Coupling Factor F(o) (GO:0000276)	2/7	0.015534711277043667	0.12830222846735478	0	0	13.654833040421792	56.867987148928364	ATP5MC2;ATP5MG
Respiratory Chain Complex IV (GO:0045277)	3/19	0.015956131017597578	0.12830222846735478	0	0	6.408340669014085	26.51715061178672	COX4I1;COX6A1;COX6B1
Precatalytic Spliceosome (GO:0071011)	5/52	0.016073342251528473	0.12830222846735478	0	0	3.6429591760018045	15.047582181886968	LSM7;PHF5A;SNRPD2;LSM4;LSM2
Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	47/1195	0.01636777400200822	0.12830222846735478	0	0	1.428317086469665	5.873869571964816	POP5;BRME1;DYRK4;RBM28;ZNF692;ACADVL;TMEM179B;NVL;PRKRIP1;NOP2;VCX;FOXM1;AURKC;AURKB;SYCE3;CDC20;UXT;ALKBH2;SYCE2;EXOSC10;MRPL40;TERT;S100A16;RPS18;S100A13;RPS11;CIAO2B;CDK5RAP3;ADIG;NOP56;ANAPC7;NAA10;ACTN2;METTL1;DDX11;DDX56;PIMREG;FANCG;TRAIP;STAG2;PSRC1;MRTO4;PIN4;FAM32A;ZNF554;GAPDH;SPC24
Mitochondrial Outer Membrane Translocase Complex (GO:0005742)	3/21	0.020999545789850957	0.1594653008416807	0	0	5.695715962441315	22.004000154869267	TOMM7;MICOS13;PRICKLE4
Nuclear Lumen (GO:0031981)	32/780	0.026024031698336496	0.19163150614229602	0	0	1.482722014425605	5.410059519174857	POP5;RBM28;ZNF692;ACADVL;TMEM179B;NVL;PRKRIP1;NOP2;VCX;HDAC8;ALKBH2;EXOSC10;MRPL40;TERT;S100A16;S100A13;RPS11;CDK5RAP3;NOP56;NAA10;METTL1;DDX11;DDX56;PIMREG;FANCG;TRAIP;STAG2;MRTO4;PIN4;FAM32A;ZNF554;SPC24
Cytosolic Small Ribosomal Subunit (GO:0022627)	4/41	0.02893060256130147	0.2067687183057723	0	0	3.6974116974116975	13.099394746626295	RPS26;RPS18;RPSA;RPS11
Small Ribosomal Subunit (GO:0015935)	4/42	0.03127790394399711	0.21715801881117996	0	0	3.5999257402766176	12.473178851737176	RPS26;RPS18;RPSA;RPS11
Microtubule Cytoskeleton (GO:0015630)	16/342	0.03738204904827825	0.241283465481345	0	0	1.6893163101752058	5.5520472875502715	OVGP1;ANAPC7;TBCB;AURKC;HYPK;AURKB;CDC20;TUBA1B;TUBA1A;PSRC1;TTLL3;TEKT2;TEKT3;CIAO2B;GAPDH;CDK5RAP3
Mitochondrial Respiratory Chain Complex III (GO:0005750)	2/11	0.037731570733708274	0.241283465481345	0	0	7.584456160906073	24.856220501012192	UQCRQ;UQCR10
Respiratory Chain Complex III (GO:0045275)	2/11	0.037731570733708274	0.241283465481345	0	0	7.584456160906073	24.856220501012192	UQCRQ;UQCR10
Cul4A-RING E3 Ubiquitin Ligase Complex (GO:0031464)	2/12	0.04443773379690113	0.2768812644268455	0	0	6.825659050966608	21.25282463177109	DDB2;RBX1
CatSper Complex (GO:0036128)	2/13	0.05154529019180104	0.2982263218239917	0	0	6.204825051925227	18.399133206405548	CATSPER3;CATSPERG
Brahma Complex (GO:0035060)	2/13	0.05154529019180104	0.2982263218239917	0	0	6.204825051925227	18.399133206405548	SMARCD3;DPF3
Mitotic Spindle Microtubule (GO:1990498)	2/13	0.05154529019180104	0.2982263218239917	0	0	6.204825051925227	18.399133206405548	HAUS8;HAUS5
Muscle Myosin Complex (GO:0005859)	2/14	0.05902594147001124	0.3237640040613363	0	0	5.687463386057411	16.094260163521636	MYL5;MYH3
nBAF Complex (GO:0071565)	2/14	0.05902594147001124	0.3237640040613363	0	0	5.687463386057411	16.094260163521636	SMARCD3;DPF3
Nucleus (GO:0005634)	144/4487	0.05995629704839561	0.3237640040613363	0	0	1.1714368757283113	3.2965866252320706	MAGEB17;NUDT1;PARK7;ALKBH6;ALKBH3;UXT;ALKBH2;SNRPD2;RPS18;TEKT2;TEKT3;BANF1;CCNL2;CIAO2B;HOXA6;CDK5RAP3;HES7;NANOS2;TRAPPC2L;ANAPC7;LIG1;METTL1;DDX11;SSUH2;FOXH1;NSMCE1;RPSA;AARSD1;RBX1;TRAIP;DDX39A;DDIT3;MSH5;MT1F;ADPRS;DXO;FIZ1;TRIB3;SNRNP25;ANKK1;ASF1B;ATF4;PSMD13;VCX;AAAS;OSGEP;ZBTB3;SYCE3;TERT;UBB;S100A16;STK36;S100A13;ZNF784;IP6K2;SRPK3;UBE2C;INTS3;INCA1;RFXANK;TBCB;LSM4;NMRAL1;LSM2;COPRS;ZC3HC1;COPS6;LSM7;STAG2;NASP;CDK3;PIN4;ARMC12;DYRK4;NAA40;NXT1;RHOXF1;CITED1;HSPB6;NVL;AKAP8L;FOXM1;NAT14;ING4;BABAM1;MED11;MRPL40;TRIM7;TUBA1A;AIFM1;RBM5;ADIG;NELFE;IZUMO4;RFC2;PGAM2;DDX56;NME2;TRNAU1AP;POU5F1;DDB2;NME1;KAT2A;SCNM1;SLC25A19;PFDN2;GAPDH;SMARCD3;GPS2;OVCA2;HDAC8;PRICKLE4;AURKB;PSMB6;NXF1;PSMB7;PSMB4;EXOSC10;PABPN1;HAUS8;PSMB3;E2F1;POLR2G;POLR2H;POLR2I;NXF5;ZNF345;POLR2J;MUTYH;GINS2;ZNF580;NAA10;RNF25;TAF11;ELP5;ELP6;PSMB8;HYPK;USF1;PHF5A;ZGLP1;TTC4;BNIPL;FAM50A
TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744)	2/15	0.06685267287377761	0.3531565110506078	0	0	5.249695822630796	14.20181308358819	TIMM44;TIMM10
RNA Polymerase III Complex (GO:0005666)	2/17	0.08344243736739458	0.43141515489950816	0	0	4.5492677211482135	11.298553386043737	POLR1C;POLR2H
P-body (GO:0000932)	5/83	0.08876436905696884	0.43910299303955636	0	0	2.1916055087433177	5.307564382756595	PAN2;NANOS2;POLR2G;LSM4;LSM2
Condensed Chromosome (GO:0000793)	4/60	0.09200782730376131	0.43910299303955636	0	0	2.440539178634417	5.822837584235851	PSMC3IP;NSMCE1;BANF1;AURKC
U1 snRNP (GO:0005685)	2/18	0.09215741829225257	0.43910299303955636	0	0	4.264718804920914	10.16818607200624	SNRPD2;LUC7L
Preribosome, Large Subunit Precursor (GO:0030687)	2/18	0.09215741829225257	0.43910299303955636	0	0	4.264718804920914	10.16818607200624	LAS1L;MRTO4
Chromosome (GO:0005694)	8/164	0.09842858862031356	0.45996436605261914	0	0	1.755522156943116	4.070044670224252	SYCE3;SYCE2;BRME1;STAG2;BANF1;PIN4;HDAC8;AURKC
Box C/D RNP Complex (GO:0031428)	1/5	0.13484074799590615	0.6067833659815777	0	0	8.519736842105264	17.070663089105004	NOP56
Rough Endoplasmic Reticulum Membrane (GO:0030867)	1/5	0.13484074799590615	0.6067833659815777	0	0	8.519736842105264	17.070663089105004	RPS26
9+2 Motile Cilium (GO:0097729)	4/70	0.1396326140238394	0.6169222765053267	0	0	2.069691625247181	4.074685706771171	TTLL3;TEKT3;DNAJB13;RSPH9
U2 snRNP (GO:0005686)	2/25	0.1590340672847973	0.6684476920670848	0	0	2.9656911438832427	5.452828993381673	PHF5A;SNRPD2
TIM22 Mitochondrial Import Inner Membrane Insertion Complex (GO:0042721)	1/6	0.159547185760868	0.6684476920670848	0	0	6.815438596491228	12.509162082414843	TIMM10
tRNA Methyltransferase Complex (GO:0043527)	1/6	0.159547185760868	0.6684476920670848	0	0	6.815438596491228	12.509162082414843	METTL1
Intracellular Membrane-Bounded Organelle (GO:0043231)	158/5175	0.17195561110525961	0.6879723211823283	0	0	1.0989734177404573	1.934763484008646	MAGEB17;AQP8;NUDT1;SAYSD1;PARK7;TMEM91;ALKBH6;ALKBH3;UXT;ALKBH2;SNRPD2;RPS18;TEKT2;TEKT3;BANF1;CCNL2;CIAO2B;HOXA6;CDK5RAP3;HES7;NANOS2;TRAPPC2L;ANAPC7;LIG1;METTL1;DDX11;SSUH2;FOXH1;NSMCE1;RPSA;AARSD1;CEL;RBX1;TRAIP;DDX39A;DDIT3;MSH5;MT1F;ADPRS;DXO;FIZ1;PPIH;PRTN3;TRIB3;SNRNP25;ANKK1;ASF1B;ATF4;PSMD13;VCX;AAAS;OSGEP;ZBTB3;SYCE3;TERT;UBB;S100A16;STK36;S100A13;RDH16;ZNF784;IP6K2;SRPK3;CPSF4;UBE2C;INTS3;INCA1;RFXANK;TBCB;CYP4F12;LSM4;NMRAL1;LSM2;COPRS;ZC3HC1;COPS6;LSM7;STAG2;NASP;CDK3;PIN4;ARMC12;ITPA;DYRK4;NAA40;NXT1;RHOXF1;CITED1;HSPB6;NVL;AKAP8L;FOXM1;NAT14;ING4;BABAM1;MED11;MRPL40;TRIM7;TUBA1A;AIFM1;RBM5;ADIG;NELFE;OVGP1;IZUMO4;RFC2;PGAM2;DDX56;NME2;TRNAU1AP;POU5F1;DDB2;NME1;KAT2A;SCNM1;SLC25A19;PFDN2;AGXT;GAPDH;ZNF232;SMARCD3;HSD17B3;GPS2;OVCA2;HDAC8;PRICKLE4;AURKB;PSMB6;NXF1;PSMB7;PSMB4;EXOSC10;PABPN1;PSMB3;E2F1;BNIP1;POLR2G;POLR2H;POLR2I;NXF5;ZNF345;POLR2J;MUTYH;GINS2;ZNF580;NAA10;RNF25;TAF11;ELP5;ELP6;PSMB8;HYPK;USF1;PHF5A;ZGLP1;TTC4;BNIPL;FAM50A
Histone Acetyltransferase Complex (GO:0000123)	2/27	0.17948185477919557	0.6879723211823283	0	0	2.7281546572934974	4.686099866615092	ING4;KAT2A
HFE-transferrin Receptor Complex (GO:1990712)	1/7	0.18354928054124164	0.6879723211823283	0	0	5.679239766081872	9.627856660673153	TFR2
MICOS Complex (GO:0061617)	1/7	0.18354928054124164	0.6879723211823283	0	0	5.679239766081872	9.627856660673153	MICOS13
Ribonuclease MRP Complex (GO:0000172)	1/7	0.18354928054124164	0.6879723211823283	0	0	5.679239766081872	9.627856660673153	POP5
SWI/SNF Complex (GO:0016514)	2/29	0.20029528919607933	0.6879723211823283	0	0	2.52580876130964	4.061405910106374	SMARCD3;DPF3
BLOC-1 Complex (GO:0031083)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	BLOC1S1
Cul5-RING Ubiquitin Ligase Complex (GO:0031466)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	RBX1
Smc5-Smc6 Complex (GO:0030915)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	NSMCE1
Outer Dynein Arm (GO:0036157)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	ODAD1
Perineuronal Net (GO:0072534)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	HAPLN4
Pseudopodium (GO:0031143)	1/8	0.206867077298485	0.6879723211823283	0	0	4.867669172932331	7.669883270303407	ACTN2
Amphisome Membrane (GO:1904930)	1/9	0.2295200516567593	0.6879723211823283	0	0	4.258991228070175	6.268233723262116	CHMP2A
Multimeric Ribonuclease P Complex (GO:0030681)	1/9	0.2295200516567593	0.6879723211823283	0	0	4.258991228070175	6.268233723262116	POP5
Nucleolar Exosome (RNase Complex) (GO:0101019)	1/9	0.2295200516567593	0.6879723211823283	0	0	4.258991228070175	6.268233723262116	EXOSC10
Perisynaptic Extracellular Matrix (GO:0098966)	1/9	0.2295200516567593	0.6879723211823283	0	0	4.258991228070175	6.268233723262116	HAPLN4
Transferase Complex, Transferring Phosphorus-Containing Groups (GO:0061695)	1/9	0.2295200516567593	0.6879723211823283	0	0	4.258991228070175	6.268233723262116	TERT
cullin-RING Ubiquitin Ligase Complex (GO:0031461)	7/174	0.23022933833467388	0.6879723211823283	0	0	1.4315411729732026	2.102474950347158	CDC20;ANAPC15;ANAPC7;UBE2C;RBX1;DDB2;FBXL12
Vesicle (GO:0031982)	9/235	0.2305374814039642	0.6879723211823283	0	0	1.3607139482883508	1.9966324822476407	MYL6;UBB;AQP8;E2F1;APOA1;NOL3;GAPDH;MUC4;MYO19
Cytoplasmic Vesicle Lumen (GO:0060205)	5/115	0.23205356530387844	0.6879723211823283	0	0	1.5514776742691938	2.266378493439598	PSMB7;COMMD9;PSMD13;NME2;APOA1
Vacuolar Membrane (GO:0005774)	3/59	0.23730772049235907	0.6879723211823283	0	0	1.8271818410462777	2.6282139408215555	NPRL2;CHMP2A;ATP6V1F
Extracellular Vesicle (GO:1903561)	3/60	0.244955083809439	0.6879723211823283	0	0	1.795033358042995	2.5250382719651197	E2F1;NOL3;PROM2
Sperm Flagellum (GO:0036126)	3/60	0.244955083809439	0.6879723211823283	0	0	1.795033358042995	2.5250382719651197	TTLL3;TEKT3;DNAJB13
CMG Complex (GO:0071162)	1/10	0.2515271260926498	0.6879723211823283	0	0	3.7855750487329436	5.224867482761687	GINS2
U4 snRNP (GO:0005687)	1/10	0.2515271260926498	0.6879723211823283	0	0	3.7855750487329436	5.224867482761687	SNRPD2
Nuclear Inclusion Body (GO:0042405)	1/10	0.2515271260926498	0.6879723211823283	0	0	3.7855750487329436	5.224867482761687	PABPN1
Proton-Transporting V-type ATPase, V1 Domain (GO:0033180)	1/10	0.2515271260926498	0.6879723211823283	0	0	3.7855750487329436	5.224867482761687	ATP6V1F
Vacuolar Proton-Transporting V-type ATPase, V1 Domain (GO:0000221)	1/10	0.2515271260926498	0.6879723211823283	0	0	3.7855750487329436	5.224867482761687	ATP6V1F
Spindle (GO:0005819)	8/210	0.25261390452997434	0.6879723211823283	0	0	1.3525139370064894	1.860914492055301	CDC20;KAT2A;PSRC1;ANAPC7;SPAG5;CIAO2B;AURKC;AURKB
Ribosome (GO:0005840)	3/61	0.25264079913212334	0.6879723211823283	0	0	1.7639934434191356	2.426878480828454	RPS26;RPS18;RPS11
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008)	2/35	0.26392511675773006	0.6879723211823283	0	0	2.0659317249826916	2.752006712046067	DDB2;RBX1
Cytoskeleton (GO:0005856)	20/599	0.26723937921086505	0.6879723211823283	0	0	1.1817107535678575	1.5593978839743408	OVGP1;DYRK4;ANAPC7;ACTN2;TBCB;FOXM1;NOL3;MYO19;HYPK;AURKB;ING4;UXT;TUBA1B;TUBA1A;HAX1;PSRC1;TTLL3;TEKT2;TEKT3;GAPDH
AP-1 Adaptor Complex (GO:0030121)	1/11	0.2729066853872024	0.6879723211823283	0	0	3.406842105263158	4.424211534957974	AP1G2
TRAPPII Protein Complex (GO:1990071)	1/11	0.2729066853872024	0.6879723211823283	0	0	3.406842105263158	4.424211534957974	TRAPPC2L
TRAPPIII Protein Complex (GO:1990072)	1/11	0.2729066853872024	0.6879723211823283	0	0	3.406842105263158	4.424211534957974	TRAPPC2L
Amphisome (GO:0044753)	1/11	0.2729066853872024	0.6879723211823283	0	0	3.406842105263158	4.424211534957974	CHMP2A
Intracellular Vesicle (GO:0097708)	1/11	0.2729066853872024	0.6879723211823283	0	0	3.406842105263158	4.424211534957974	AQP8
Microtubule (GO:0005874)	7/185	0.2779063940807633	0.6879723211823283	0	0	1.3423081520439877	1.7187865730714882	TUBA1B;TUBA1A;PSRC1;HAUS8;AURKC;CDK5RAP3;AURKB
MIB Complex (GO:0140275)	1/12	0.29367659210750685	0.6879723211823283	0	0	3.096969696969697	3.794643088271018	MICOS13
SAM Complex (GO:0001401)	1/12	0.29367659210750685	0.6879723211823283	0	0	3.096969696969697	3.794643088271018	MICOS13
SUMO Ligase Complex (GO:0106068)	1/12	0.29367659210750685	0.6879723211823283	0	0	3.096969696969697	3.794643088271018	NSMCE1
Clathrin Vesicle Coat (GO:0030125)	1/12	0.29367659210750685	0.6879723211823283	0	0	3.096969696969697	3.794643088271018	MYCBPAP
npBAF Complex (GO:0071564)	1/12	0.29367659210750685	0.6879723211823283	0	0	3.096969696969697	3.794643088271018	SMARCD3
Secretory Granule Lumen (GO:0034774)	11/316	0.29392405426922213	0.6879723211823283	0	0	1.231639344262295	1.5080609211348042	PSMB7;ITIH4;COMMD9;TRAPPC1;ACTN2;PSMD13;NME2;APOA1;PRTN3;ACAA1;NIT2
Peroxisome (GO:0005777)	5/129	0.30836440489464967	0.6879723211823283	0	0	1.3753134617576657	1.6180192403666944	DHRS7B;PLAAT3;MPV17;ACAA1;AGXT
ATAC Complex (GO:0140672)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	KAT2A
Acetylcholine-Gated Channel Complex (GO:0005892)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	CHRNB1
Clathrin Coat Of trans-Golgi Network Vesicle (GO:0030130)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	AP1G2
Cytoplasmic Side Of Endoplasmic Reticulum Membrane (GO:0098554)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	RPS26
mRNA Cleavage And Polyadenylation Specificity Factor Complex (GO:0005847)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	CPSF4
Platelet Dense Granule Lumen (GO:0031089)	1/13	0.3138542011490046	0.6879723211823283	0	0	2.8387426900584796	3.2896109044552206	ITIH4
Cilium (GO:0005929)	9/257	0.313891665419771	0.6879723211823283	0	0	1.238584835265756	1.4351573735145056	ODAD1;TTLL3;CATSPERG;TMEM216;DNAJB13;DLEC1;RSPH9;DYNLRB1;PROM2
Brush Border Membrane (GO:0031526)	2/40	0.31709012334329534	0.6879723211823283	0	0	1.793636111368051	2.060115273778076	SLC7A9;AQP8
Cyclin-Dependent Protein Kinase Holoenzyme Complex (GO:0000307)	2/40	0.31709012334329534	0.6879723211823283	0	0	1.793636111368051	2.060115273778076	CDK3;CCNL2
Intracellular Organelle Lumen (GO:0070013)	27/856	0.32392355284082397	0.6965789676134533	0	0	1.1135847583906904	1.2552859011387512	ACADVL;NAXE;SERPINC1;PSMD13;NUDT1;MRPL58;HSD17B10;TP53AIP1;HPX;PSMB7;COMMD9;BLOC1S1;MUC4;METTL17;PHYKPL;UQCC2;NME2;APOA1;TIMM44;ERAL1;AP4B1;PROC;FDX2;NDUFS3;ADPRS;NIT2;BCAT2
Cornified Envelope (GO:0001533)	2/41	0.32763767695451795	0.6983855745609462	0	0	1.747555315217881	1.950004224050023	TGM1;CDSN
Acrosomal Membrane (GO:0002080)	1/14	0.3334563742240913	0.704607816838732	0	0	2.620242914979757	2.877664053087687	TEKT3
Motile Cilium (GO:0031514)	3/73	0.34642762631836166	0.7138114751900183	0	0	1.460689134808853	1.548449314081692	CATSPERG;DNAJB13;RSPH9
Small-Subunit Processome (GO:0032040)	3/73	0.34642762631836166	0.7138114751900183	0	0	1.460689134808853	1.548449314081692	NOP56;EXOSC10;RPS11
U2-type Prespliceosome (GO:0071004)	1/15	0.3524994939209967	0.7138114751900183	0	0	2.432957393483709	2.5368594967739173	LUC7L
Myosin Filament (GO:0032982)	1/15	0.3524994939209967	0.7138114751900183	0	0	2.432957393483709	2.5368594967739173	MYH3
Prespliceosome (GO:0071010)	1/15	0.3524994939209967	0.7138114751900183	0	0	2.432957393483709	2.5368594967739173	LUC7L
Clathrin Coat (GO:0030118)	1/16	0.37099947724668886	0.7450650658755819	0	0	2.2706432748538012	2.25146684184709	MYCBPAP
Desmosome (GO:0030057)	1/17	0.38897178870855986	0.7622592310982262	0	0	2.1286184210526318	2.0099446672703074	CDSN
Endoribonuclease Complex (GO:1902555)	1/17	0.38897178870855986	0.7622592310982262	0	0	2.1286184210526318	2.0099446672703074	POP5
