Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	3/66	0.003604129165309292	0.06487432497556726	0	0	10.4994708994709	59.066612007024155	H2AC20;KMT2B;EP300
Citric Acid Cycle (TCA Cycle) R-HSA-71403	2/21	0.004240848035768079	0.07387283675208911	0	0	23.005205320994794	125.67725311699562	DLST;SDHB
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755	3/74	0.004971119365768437	0.08388763929734237	0	0	9.312676056338027	49.39546042973084	MAPK1;KPNA2;CAMKK2
Polymerase Switching On C-strand Of Telomere R-HSA-174411	2/25	0.005985699144896031	0.09794780418920777	0	0	19.000477783086478	97.25170595790462	ACD;DSCC1
Opioid Signaling R-HSA-111885	3/88	0.008031929279025463	0.12392119459067857	0	0	7.773333333333333	37.5011292497025	MAPK1;KPNA2;CAMKK2
Meiosis R-HSA-1500620	3/88	0.008031929279025463	0.12392119459067857	0	0	7.773333333333333	37.5011292497025	ACD;H2AC20;RBBP8
Metalloprotease DUBs R-HSA-5689901	2/31	0.009111722662175992	0.13667583993263988	0	0	15.064797271693823	70.77733246775645	H2AC20;EP300
Packaging Of Telomere Ends R-HSA-171306	2/33	0.010284182058572237	0.14239636696484637	0	0	14.091456930166608	64.49868794425389	ACD;H2AC20
CaM Pathway R-HSA-111997	2/33	0.010284182058572237	0.14239636696484637	0	0	14.091456930166608	64.49868794425389	KPNA2;CAMKK2
Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417	2/33	0.010284182058572237	0.14239636696484637	0	0	14.091456930166608	64.49868794425389	ACD;DSCC1
Cellular Response To Heat Stress R-HSA-3371556	3/99	0.011068395730195545	0.14485977100196032	0	0	6.878819444444445	30.979874044611513	NUP188;EP300;MAPK1
L1CAM Interactions R-HSA-373760	3/99	0.011068395730195545	0.14485977100196032	0	0	6.878819444444445	30.979874044611513	CSNK2B;MAPK1;ITGAV
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	2/35	0.011519746794443245	0.14485977100196032	0	0	13.236097236097237	59.08186933336345	CSNK2B;EP300
ESR-mediated Signaling R-HSA-8939211	4/188	0.011535129913119063	0.14485977100196032	0	0	4.817537860283341	21.497579212868487	H2AC20;EP300;MAPK1;KPNA2
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	2/36	0.012160803631517045	0.1492462263868001	0	0	12.846153846153847	56.6455947582395	EP300;MAPK1
Cleavage Of Damaged Purine R-HSA-110331	2/37	0.012817170926927964	0.15058171889018845	0	0	12.478492935635792	54.368413480532226	ACD;H2AC20
Metabolism R-HSA-1430728	17/2049	0.0128273316091642	0.15058171889018845	0	0	1.9676945192706174	8.571625809689536	NDUFB8;ATP5PD;TAFAZZIN;NUP188;NDUFC2;DLST;SDHB;COX7C;COASY;CYP27B1;ATIC;CSNK2B;PGP;THEM5;EP300;NDUFS1;B4GALNT2
TCF Dependent Signaling In Response To WNT R-HSA-201681	4/198	0.013728517068990803	0.15773189823946882	0	0	4.566894474690143	19.58412256520565	SOX2;H2AC20;CSNK2B;EP300
DAG And IP3 Signaling R-HSA-1489509	2/39	0.01417522576633007	0.15947128987121328	0	0	11.802791802791802	50.2357447656844	KPNA2;CAMKK2
DNA Repair R-HSA-73894	5/310	0.014867965692157257	0.16376721093326702	0	0	3.651639344262295	15.368093375550554	ACD;H2AC20;RBBP8;EP300;KPNA2
Transcriptional Regulation By RUNX1 R-HSA-8878171	4/204	0.015163630641969168	0.16376721093326702	0	0	4.428539325842697	18.550511042696886	H2AC20;CSNK2B;KMT2B;EP300
Reproduction R-HSA-1474165	3/113	0.01577352252373764	0.16631332370251808	0	0	5.999090909090909	24.89276300344925	ACD;H2AC20;RBBP8
Cleavage Of Damaged Pyrimidine R-HSA-110329	2/42	0.016323344733765663	0.16631332370251808	0	0	10.915934065934065	44.92080435329213	ACD;H2AC20
NS1 Mediated Effects On Host Pathways R-HSA-168276	2/42	0.016323344733765663	0.16631332370251808	0	0	10.915934065934065	44.92080435329213	NUP188;KPNA2
Base-Excision Repair, AP Site Formation R-HSA-73929	2/44	0.017827712175561408	0.17438764603792914	0	0	10.395081109366824	41.86100377453572	ACD;H2AC20
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	0.017827712175561408	0.17438764603792914	0	0	10.395081109366824	41.86100377453572	ITGAV;SRFBP1
Estrogen-dependent Gene Expression R-HSA-9018519	3/119	0.018084644774303764	0.17438764603792914	0	0	5.687068965517241	22.82045645859243	H2AC20;EP300;KPNA2
Heme Signaling R-HSA-9707616	2/45	0.018601142069627458	0.17622134592278643	0	0	10.152823920265782	40.454254831841894	CRTC3;EP300
Inhibition Of DNA Recombination At Telomere R-HSA-9670095	2/48	0.021004683025927364	0.1955608419655306	0	0	9.489249880554228	36.65706589894128	ACD;H2AC20
Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635	1/5	0.023036897706439092	0.20583236083891612	0	0	54.08423913043478	203.9331743799736	MAPK1
LRR FLII-interacting Protein 1 (LRRFIP1) Activates Type I IFN Production R-HSA-3134973	1/5	0.023036897706439092	0.20583236083891612	0	0	54.08423913043478	203.9331743799736	EP300
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	2/51	0.023530115076654316	0.20583236083891612	0	0	8.906929804888989	33.39630337655426	EP300;MAPK1
Nuclear Envelope Breakdown R-HSA-2980766	2/53	0.025279587820535267	0.20583236083891612	0	0	8.556776556776557	31.469753559147836	NUP188;LEMD2
Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	2/54	0.026173666421059647	0.20583236083891612	0	0	8.391800507185122	30.571341601228703	DLST;SDHB
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	2/55	0.02708045846453881	0.20583236083891612	0	0	8.233049968899026	29.712607239464162	ATIC;MAPK1
Acyl Chain Remodeling Of CL R-HSA-1482798	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	TAFAZZIN
Sensing Of DNA Double Strand Breaks R-HSA-5693548	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	KPNA2
Suppression Of Apoptosis R-HSA-9635465	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	MAPK1
Vitamins R-HSA-211916	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	CYP27B1
WNT Mediated Activation Of DVL R-HSA-201688	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	CSNK2B
rRNA Modification In Mitochondrion R-HSA-6793080	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	MRM2
Negative Feedback Regulation Of MAPK Pathway R-HSA-5674499	1/6	0.02758089556145968	0.20583236083891612	0	0	43.26521739130435	155.34947127174277	MAPK1
Meiotic Recombination R-HSA-912446	2/56	0.027999829129184056	0.20583236083891612	0	0	8.08017908017908	28.891139831910763	H2AC20;RBBP8
Ribosomal Scanning And Start Codon Recognition R-HSA-72702	2/57	0.02893164453710281	0.20583236083891612	0	0	7.932867132867133	28.10471491133451	EIF3M;EIF4H
Translation Initiation Complex Formation R-HSA-72649	2/57	0.02893164453710281	0.20583236083891612	0	0	7.932867132867133	28.10471491133451	EIF3M;EIF4H
mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662	2/58	0.029875771771477065	0.20583236083891612	0	0	7.790816326530612	27.351276807796097	EIF3M;EIF4H
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924	2/59	0.030832078851918476	0.20583236083891612	0	0	7.653749759012917	26.628923175395883	H2AC20;EP300
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	2/59	0.030832078851918476	0.20583236083891612	0	0	7.653749759012917	26.628923175395883	H2AC20;EP300
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	2/60	0.03180043473842672	0.20583236083891612	0	0	7.521409624857901	25.935891167994004	H2AC20;EP300
Meiotic Synapsis R-HSA-1221632	2/60	0.03180043473842672	0.20583236083891612	0	0	7.521409624857901	25.935891167994004	ACD;H2AC20
Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	1/7	0.03210398637148369	0.20583236083891612	0	0	36.052536231884055	123.97656282354944	CAMKK2
RSK Activation R-HSA-444257	1/7	0.03210398637148369	0.20583236083891612	0	0	36.052536231884055	123.97656282354944	MAPK1
Signaling By MAPK Mutants R-HSA-9652817	1/7	0.03210398637148369	0.20583236083891612	0	0	36.052536231884055	123.97656282354944	MAPK1
GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851	1/7	0.03210398637148369	0.20583236083891612	0	0	36.052536231884055	123.97656282354944	GLI1
M Phase R-HSA-68886	5/380	0.03223454605565573	0.20583236083891612	0	0	2.9593939393939395	10.164679319890793	NUP188;H2AC20;CSNK2B;MAPK1;LEMD2
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	2/61	0.032780709318790346	0.20583236083891612	0	0	7.393555596945427	25.270545074487675	ACD;H2AC20
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	2/61	0.032780709318790346	0.20583236083891612	0	0	7.393555596945427	25.270545074487675	EP300;MAPK1
Signaling By Nuclear Receptors R-HSA-9006931	4/260	0.0331635457457167	0.20584269773203467	0	0	3.4499648876404496	11.751629286439735	H2AC20;EP300;MAPK1;KPNA2
Pre-NOTCH Transcription And Translation R-HSA-1912408	2/62	0.03377277341414234	0.20724201867769163	0	0	7.26996336996337	24.63136523027086	H2AC20;EP300
Cell Cycle, Mitotic R-HSA-69278	6/523	0.035159482954516146	0.21097327573815905	0	0	2.5865403855132394	8.659377453390425	NUP188;H2AC20;CSNK2B;EP300;MAPK1;LEMD2
Coenzyme A Biosynthesis R-HSA-196783	1/8	0.03660626495698383	0.21097327573815905	0	0	30.900621118012424	102.2049130477516	COASY
Cross-presentation Of Particulate Exogenous Antigens (Phagosomes) R-HSA-1236973	1/8	0.03660626495698383	0.21097327573815905	0	0	30.900621118012424	102.2049130477516	ITGAV
FOXO-mediated Transcription R-HSA-9614085	2/65	0.03681842473403133	0.21097327573815905	0	0	6.922728065585209	22.857165067244708	DDIT3;EP300
Regulation Of TP53 Activity R-HSA-5633007	3/157	0.036877083213571284	0.21097327573815905	0	0	4.2755411255411255	14.109991058815735	CSNK2B;RBBP8;EP300
COPII-mediated Vesicle Transport R-HSA-204005	2/66	0.037856373381605316	0.21097327573815905	0	0	6.814217032967033	22.309446249943033	PPP6C;PPP6R3
Organelle Biogenesis And Maintenance R-HSA-1852241	4/275	0.03946299829968473	0.21097327573815905	0	0	3.256519756208798	10.526347750020454	CRTC3;ATP5PD;MICOS13;MICOS10
RHOB GTPase Cycle R-HSA-9013026	2/69	0.04103666904904655	0.21097327573815905	0	0	6.508118746924717	20.78230559931987	TFRC;SOWAHC
Circadian Clock R-HSA-400253	2/69	0.04103666904904655	0.21097327573815905	0	0	6.508118746924717	20.78230559931987	CRTC3;EP300
Glycolysis R-HSA-70171	2/69	0.04103666904904655	0.21097327573815905	0	0	6.508118746924717	20.78230559931987	NUP188;PGP
ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183	1/9	0.04108782580587466	0.21097327573815905	0	0	27.036684782608695	86.30227150104636	DDIT3
PI5P Regulates TP53 Acetylation R-HSA-6811555	1/9	0.04108782580587466	0.21097327573815905	0	0	27.036684782608695	86.30227150104636	EP300
POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245	1/9	0.04108782580587466	0.21097327573815905	0	0	27.036684782608695	86.30227150104636	SOX2
MAPK1 (ERK2) Activation R-HSA-112411	1/9	0.04108782580587466	0.21097327573815905	0	0	27.036684782608695	86.30227150104636	MAPK1
Protein Localization R-HSA-9609507	3/164	0.04111455332264027	0.21097327573815905	0	0	4.088198757763975	13.047049407998703	NDUFB8;TAFAZZIN;TIMM44
Cellular Senescence R-HSA-2559583	3/165	0.04173920331400117	0.21097327573815905	0	0	4.06275720164609	12.904594464878157	ACD;H2AC20;MAPK1
Base Excision Repair R-HSA-73884	2/72	0.04431406854236093	0.21097327573815905	0	0	6.228257456828885	19.410072122081722	ACD;H2AC20
Activation Of AMPK Downstream Of NMDARs R-HSA-9619483	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	CAMKK2
Activation Of AP-1 Family Of Transcription Factors R-HSA-450341	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	MAPK1
RUNX3 Regulates p14-ARF R-HSA-8951936	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	EP300
Receptor Mediated Mitophagy R-HSA-8934903	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	CSNK2B
Regulation Of FOXO Transcriptional Activity By Acetylation R-HSA-9617629	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	EP300
Condensation Of Prometaphase Chromosomes R-HSA-2514853	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	CSNK2B
STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	EP300
Signal Attenuation R-HSA-74749	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	MAPK1
Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	SLC39A10
rRNA Processing In Mitochondrion R-HSA-8868766	1/10	0.04554876304685277	0.21097327573815905	0	0	24.031400966183575	74.2323201774775	MRM2
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913	2/74	0.04655134215752509	0.21097327573815905	0	0	6.0546398046398044	18.57078783680983	H2AC20;EP300
ISG15 Antiviral Mechanism R-HSA-1169408	2/75	0.04768532565953531	0.21097327573815905	0	0	5.971398464549149	18.171751164115054	NUP188;KPNA2
Nuclear Envelope (NE) Reassembly R-HSA-2995410	2/75	0.04768532565953531	0.21097327573815905	0	0	5.971398464549149	18.171751164115054	NUP188;LEMD2
Signaling By WNT R-HSA-195721	4/294	0.04836061417072606	0.21097327573815905	0	0	3.040216970166602	9.209028659886936	SOX2;H2AC20;CSNK2B;EP300
Transcriptional Regulation By Small RNAs R-HSA-5578749	2/76	0.04882938426328512	0.21097327573815905	0	0	5.89040689040689	17.785630107821	NUP188;H2AC20
ATF6 (ATF6-alpha) Activates Chaperones R-HSA-381033	1/11	0.049989170431872655	0.21097327573815905	0	0	21.627173913043478	64.79390764349345	DDIT3
Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158	1/11	0.049989170431872655	0.21097327573815905	0	0	21.627173913043478	64.79390764349345	EP300
Formation Of Apoptosome R-HSA-111458	1/11	0.049989170431872655	0.21097327573815905	0	0	21.627173913043478	64.79390764349345	MAPK1
Uptake And Function Of Anthrax Toxins R-HSA-5210891	1/11	0.049989170431872655	0.21097327573815905	0	0	21.627173913043478	64.79390764349345	PDCD6IP
Pre-NOTCH Expression And Processing R-HSA-1912422	2/78	0.05114726388984011	0.21097327573815905	0	0	5.734817813765182	17.04987876714737	H2AC20;EP300
Cellular Response To Chemical Stress R-HSA-9711123	3/182	0.05308295967086417	0.21097327573815905	0	0	3.6737430167597767	10.785739596803118	CSNK2B;EP300;COX7C
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314	3/182	0.05308295967086417	0.21097327573815905	0	0	3.6737430167597767	10.785739596803118	MAPK1;KPNA2;CAMKK2
Metabolism Of Proteins R-HSA-392499	14/1890	0.05388843864946447	0.21097327573815905	0	0	1.7032873606650294	4.975028696926754	RNF20;NUP188;FBXW9;CCNF;FOXK1;MRPL58;PPP6C;EIF3M;H2AC20;PPP6R3;CSNK2B;EIF4H;EP300;B4GALNT2
PECAM1 Interactions R-HSA-210990	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	ITGAV
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related To Proliferation R-HSA-2892247	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	SOX2
Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	EP300
Frs2-mediated Activation R-HSA-170968	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	MAPK1
Telomere C-strand Synthesis Initiation R-HSA-174430	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	ACD
HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	RBBP8
Vitamin D (Calciferol) Metabolism R-HSA-196791	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	CYP27B1
Lysine Catabolism R-HSA-71064	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	DLST
NOTCH2 Intracellular Domain Regulates Transcription R-HSA-2197563	1/12	0.05440914131550411	0.21097327573815905	0	0	19.6600790513834	57.23487628907971	EP300
Intracellular Signaling By Second Messengers R-HSA-9006925	4/306	0.05450818199454652	0.21097327573815905	0	0	2.9176277996874767	8.4885593337332	CSNK2B;MAPK1;KPNA2;CAMKK2
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	2/81	0.054696775191374565	0.21097327573815905	0	0	5.516205313673668	16.02981973139249	NUP188;MAPK1
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582	2/81	0.054696775191374565	0.21097327573815905	0	0	5.516205313673668	16.02981973139249	H2AC20;MAPK1
Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410	2/83	0.05711026337247239	0.21872015759670277	0	0	5.379460046126713	15.400164553871127	NUP188;KPNA2
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	0.058808768656990335	0.22053288246371375	0	0	18.020833333333332	51.06138805719774	MAPK1
Cytochrome C-Mediated Apoptotic Response R-HSA-111461	1/13	0.058808768656990335	0.22053288246371375	0	0	18.020833333333332	51.06138805719774	MAPK1
ERKs Are Inactivated R-HSA-202670	1/13	0.058808768656990335	0.22053288246371375	0	0	18.020833333333332	51.06138805719774	MAPK1
Prolonged ERK Activation Events R-HSA-169893	1/14	0.0631881450049838	0.23211971634483847	0	0	16.63377926421405	45.93648645509872	MAPK1
RUNX3 Regulates NOTCH Signaling R-HSA-8941856	1/14	0.0631881450049838	0.23211971634483847	0	0	16.63377926421405	45.93648645509872	EP300
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658	1/14	0.0631881450049838	0.23211971634483847	0	0	16.63377926421405	45.93648645509872	MAPK1
Glucose Metabolism R-HSA-70326	2/89	0.06456735644791026	0.2323285079877054	0	0	5.006947075912593	13.719266880015875	NUP188;PGP
Unfolded Protein Response (UPR) R-HSA-381119	2/89	0.06456735644791026	0.2323285079877054	0	0	5.006947075912593	13.719266880015875	ACD;DDIT3
Chaperonin-mediated Protein Folding R-HSA-390466	2/90	0.06584066728014482	0.2323285079877054	0	0	4.9498001998002	13.46601849960321	FBXW9;CSNK2B
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	2/90	0.06584066728014482	0.2323285079877054	0	0	4.9498001998002	13.46601849960321	CSNK2B;RBBP8
Activation Of HOX Genes During Differentiation R-HSA-5619507	2/91	0.06712239987274882	0.2323285079877054	0	0	4.893937523151006	13.219687376693736	H2AC20;EP300
HCMV Late Events R-HSA-9610379	2/91	0.06712239987274882	0.2323285079877054	0	0	4.893937523151006	13.219687376693736	NUP188;H2AC20
Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895	1/15	0.06754736250753657	0.2323285079877054	0	0	15.444875776397515	41.62280131809552	DDIT3
Depolymerisation Of Nuclear Lamina R-HSA-4419969	1/15	0.06754736250753657	0.2323285079877054	0	0	15.444875776397515	41.62280131809552	LEMD2
Signaling By Activin R-HSA-1502540	1/15	0.06754736250753657	0.2323285079877054	0	0	15.444875776397515	41.62280131809552	MAPK1
TRAF3-dependent IRF Activation Pathway R-HSA-918233	1/15	0.06754736250753657	0.2323285079877054	0	0	15.444875776397515	41.62280131809552	EP300
Oxidative Stress Induced Senescence R-HSA-2559580	2/93	0.0697107155630722	0.23388622801812226	0	0	4.785895423258061	12.74675977936005	H2AC20;MAPK1
RAC3 GTPase Cycle R-HSA-9013423	2/93	0.0697107155630722	0.23388622801812226	0	0	4.785895423258061	12.74675977936005	TFRC;FERMT2
Polo-like Kinase Mediated Events R-HSA-156711	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	EP300
Processing Of SMDT1 R-HSA-8949664	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	YME1L1
Cell-extracellular Matrix Interactions R-HSA-446353	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	FERMT2
Regulation Of Gene Expression In Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells R-HSA-210744	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	EP300
Spry Regulation Of FGF Signaling R-HSA-1295596	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	MAPK1
Formation Of ATP By Chemiosmotic Coupling R-HSA-163210	1/16	0.07188651291435634	0.23388622801812226	0	0	14.414492753623188	37.948553815996235	ATP5PD
UCH Proteinases R-HSA-5689603	2/95	0.0723314816278267	0.23388622801812226	0	0	4.682500295403521	12.29856742517817	H2AC20;FOXK1
Metabolism Of Nucleotides R-HSA-15869	2/95	0.0723314816278267	0.23388622801812226	0	0	4.682500295403521	12.29856742517817	ATIC;COASY
