Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitochondrial Proton-Transporting ATP Synthase Complex, Coupling Factor F(o) (GO:0000276)	1/7	0.03210398637148369	0.13529707448901007	0	0	36.052536231884055	123.97656282354944	ATP5PD
Dihydrolipoyl Dehydrogenase Complex (GO:0045240)	1/7	0.03210398637148369	0.13529707448901007	0	0	36.052536231884055	123.97656282354944	DLST
Caveola (GO:0005901)	2/62	0.03377277341414234	0.13529707448901007	0	0	7.26996336996337	24.63136523027086	MAPK1;BMPR1A
Focal Adhesion (GO:0005925)	5/387	0.034462462369842184	0.13529707448901007	0	0	2.9041230366492146	9.780751235805447	BCAR3;PDCD6IP;MAPK1;ITGAV;FERMT2
Cell-Substrate Junction (GO:0030055)	5/395	0.037123582672105415	0.14053927725868479	0	0	2.843385780885781	9.364699200777773	BCAR3;PDCD6IP;MAPK1;ITGAV;FERMT2
Cytoplasmic Stress Granule (GO:0010494)	2/76	0.04882938426328512	0.17662840219261672	0	0	5.89040689040689	17.785630107821	ATXN2L;CELF1
Filopodium Membrane (GO:0031527)	1/11	0.049989170431872655	0.17662840219261672	0	0	21.627173913043478	64.79390764349345	ITGAV
90S Preribosome (GO:0030686)	1/12	0.05440914131550411	0.1833449846364993	0	0	19.6600790513834	57.23487628907971	SRFBP1
Plasma Membrane Raft (GO:0044853)	2/82	0.05589887881301482	0.1833449846364993	0	0	5.446978021978022	15.71023368826806	MAPK1;BMPR1A
Microvillus Membrane (GO:0031528)	1/13	0.058808768656990335	0.1833449846364993	0	0	18.020833333333332	51.06138805719774	ITGAV
ISWI-type Complex (GO:0031010)	1/13	0.058808768656990335	0.1833449846364993	0	0	18.020833333333332	51.06138805719774	BPTF
PRC1 Complex (GO:0035102)	1/15	0.06754736250753657	0.198889456272191	0	0	15.444875776397515	41.62280131809552	PCGF1
TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744)	1/15	0.06754736250753657	0.198889456272191	0	0	15.444875776397515	41.62280131809552	TIMM44
Mitochondrial Respiratory Chain Complex IV (GO:0005751)	1/17	0.07620568756138293	0.21831899679747543	0	0	13.512907608695652	34.78653722330656	COX7C
Mitochondrial Proton-Transporting ATP Synthase Complex (GO:0005753)	1/18	0.08050497738089572	0.21880840006089608	0	0	12.717391304347826	32.040656856642045	ATP5PD
Proton-Transporting ATP Synthase Complex (GO:0045259)	1/18	0.08050497738089572	0.21880840006089608	0	0	12.717391304347826	32.040656856642045	ATP5PD
Respiratory Chain Complex IV (GO:0045277)	1/19	0.08478447291772329	0.2246788532319667	0	0	12.010265700483092	29.63704634647099	COX7C
Cytoplasmic Dynein Complex (GO:0005868)	1/21	0.09328444116912196	0.24117440887626654	0	0	10.808152173913044	25.638038808208535	DYNLT4
Cul2-RING Ubiquitin Ligase Complex (GO:0031462)	1/23	0.10170630850221996	0.2566873500294123	0	0	9.824604743083004	22.45576450741648	ZSWIM8
Ficolin-1-Rich Granule Lumen (GO:1904813)	2/123	0.11199710746930183	0.2734386767743009	0	0	3.593860684769776	7.867975349311363	CSNK2B;MAPK1
Cytoplasmic Side Of Plasma Membrane (GO:0009898)	2/124	0.11350284696291735	0.2734386767743009	0	0	3.5642226625833184	7.755489605088361	PTP4A1;FERMT2
Peroxisome (GO:0005777)	2/129	0.12110932481702394	0.2821073113690318	0	0	3.4230336592541315	7.226235017691576	MIEF1;DNM1L
U12-type Spliceosomal Complex (GO:0005689)	1/28	0.1224239275752402	0.2821073113690318	0	0	8.003220611916264	16.808887670172577	SNRNP48
MLL1/2 Complex (GO:0044665)	1/31	0.13462686905744525	0.2973010025018583	0	0	7.201811594202899	14.441420169325145	KMT2B
Nuclear Inner Membrane (GO:0005637)	1/31	0.13462686905744525	0.2973010025018583	0	0	7.201811594202899	14.441420169325145	LEMD2
Cul3-RING Ubiquitin Ligase Complex (GO:0031463)	1/35	0.1506366983966586	0.32586714347032275	0	0	6.353260869565218	12.025987830355326	ZSWIM8
Azurophil Granule (GO:0042582)	2/155	0.16242838086351746	0.34434816743065705	0	0	2.8376068376068377	5.157401809348388	NDUFC2;MAPK1
Cyclin-Dependent Protein Kinase Holoenzyme Complex (GO:0000307)	1/40	0.17023748955633272	0.35382693907786805	0	0	5.5373467112597545	9.804209130582077	CCNF
Transcription Factor TFIID Complex (GO:0005669)	1/42	0.17795191354924317	0.3627481314657649	0	0	5.266702014846236	9.091601765451463	TAF5L
cullin-RING Ubiquitin Ligase Complex (GO:0031461)	2/174	0.1940089806990538	0.3880179613981076	0	0	2.5217224635829285	4.135248671726206	CCNF;ZSWIM8
Ficolin-1-Rich Granule (GO:0101002)	2/184	0.21093942031678137	0.414066269510719	0	0	2.3819587006400194	3.70676671944699	CSNK2B;MAPK1
Microvillus (GO:0005902)	1/58	0.23716632567672022	0.43668194477187144	0	0	3.7852784134248667	5.446991365283311	ITGAV
Azurophil Granule Membrane (GO:0035577)	1/58	0.23716632567672022	0.43668194477187144	0	0	3.7852784134248667	5.446991365283311	NDUFC2
Serine/Threonine Protein Kinase Complex (GO:1902554)	1/60	0.24426488905339117	0.43668194477187144	0	0	3.6565954310980104	5.153978689104962	CCNF
Sperm Flagellum (GO:0036126)	1/60	0.24426488905339117	0.43668194477187144	0	0	3.6565954310980104	5.153978689104962	DYNLT4
Filopodium (GO:0030175)	1/60	0.24426488905339117	0.43668194477187144	0	0	3.6565954310980104	5.153978689104962	ITGAV
SCF Ubiquitin Ligase Complex (GO:0019005)	1/61	0.24778962635826784	0.43668194477187144	0	0	3.5954710144927535	5.016311896906275	CCNF
Mitochondrial Intermembrane Space (GO:0005758)	1/62	0.2512981002932468	0.43668194477187144	0	0	3.5363506771204563	4.88410835867801	NDUFS1
Acrosomal Vesicle (GO:0001669)	1/64	0.25826655453528014	0.44155249646354344	0	0	3.4237405106970322	4.634933465625566	DYNLT4
Organelle Envelope Lumen (GO:0031970)	1/68	0.27201154612174716	0.45037257084799176	0	0	3.2186891628812457	4.190446069088838	NDUFS1
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	1/68	0.27201154612174716	0.45037257084799176	0	0	3.2186891628812457	4.190446069088838	TFRC
9+2 Motile Cilium (GO:0097729)	1/70	0.27878924714484965	0.45037257084799176	0	0	3.1250787649653433	3.991660510132826	DYNLT4
Nuclear Membrane (GO:0031965)	2/227	0.28481640489732435	0.45037257084799176	0	0	1.9225396825396825	2.4145377732720883	KPNA2;LEMD2
Motile Cilium (GO:0031514)	1/73	0.2888389214514201	0.45037257084799176	0	0	2.9944142512077296	3.7187214705790064	DNAAF5
Nucleolus (GO:0005730)	5/771	0.2889182529968249	0.45037257084799176	0	0	1.4197869689057678	1.762823817474236	RNF20;EWSR1;DYNLT4;SIRT7;MRM2
Nuclear Lumen (GO:0031981)	5/780	0.2970783330521348	0.4509080095735896	0	0	1.4026392961876832	1.7024666688554777	RNF20;EWSR1;DYNLT4;SIRT7;MRM2
Vesicle (GO:0031982)	2/235	0.298581099689073	0.4509080095735896	0	0	1.8557751261613922	2.243100804821156	PDCD6IP;TFRC
Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234)	1/77	0.30202328943136664	0.4509080095735896	0	0	2.836241418764302	3.395693292516925	FERMT2
Clathrin-Coated Endocytic Vesicle (GO:0045334)	1/85	0.32767086977281645	0.478708311786356	0	0	2.5650879917184266	2.861985692190971	TFRC
Cilium (GO:0005929)	2/257	0.3361898862735508	0.478708311786356	0	0	1.6937728937728938	1.846346500974837	TEDC2;DNAAF5
Azurophil Granule Lumen (GO:0035578)	1/89	0.3401427812414636	0.478708311786356	0	0	2.4479990118577075	2.6398971762938377	MAPK1
Specific Granule Membrane (GO:0035579)	1/90	0.3432248273185194	0.478708311786356	0	0	2.420371275036639	2.588271397645247	ITGAV
Clathrin-Coated Vesicle Membrane (GO:0030665)	1/90	0.3432248273185194	0.478708311786356	0	0	2.420371275036639	2.588271397645247	TFRC
Secretory Granule Membrane (GO:0030667)	2/279	0.3732108876273228	0.5072679594885702	0	0	1.557503867973182	1.5350939365229894	NDUFC2;ITGAV
Phagocytic Vesicle (GO:0045335)	1/100	0.3732726494349856	0.5072679594885702	0	0	2.1747913921826965	2.1431398321634836	ITGAV
Cell Projection Membrane (GO:0031253)	1/105	0.3877824611776004	0.5203157074028563	0	0	2.0697115384615383	1.96066001805479	ITGAV
Cytoplasmic Vesicle Lumen (GO:0060205)	1/115	0.41581242309714933	0.5509514606037228	0	0	1.8872044241037376	1.6560615633152542	CSNK2B
Secretory Granule Lumen (GO:0034774)	2/316	0.4335034651380282	0.5673008309213702	0	0	1.3713865752082313	1.146280996971093	CSNK2B;MAPK1
Microtubule Cytoskeleton (GO:0015630)	2/342	0.4740164612299294	0.6127529864679575	0	0	1.2648351648351648	0.944216183758221	DNAJA1;DNM1L
Intracellular Non-Membrane-Bounded Organelle (GO:0043232)	6/1195	0.48390156687223707	0.6154552334110244	0	0	1.0856993706679041	0.7880806922114102	RNF20;EWSR1;DYNLT4;MAPK1;SIRT7;MRM2
Mitotic Spindle (GO:0072686)	1/143	0.4877192415710005	0.6154552334110244	0	0	1.5129363135333742	1.0863115168739275	MAPK1
Adherens Junction (GO:0005912)	1/150	0.5042823510603358	0.6288697554399482	0	0	1.441348117887365	0.986774231330676	FERMT2
Recycling Endosome (GO:0055037)	1/159	0.524801439506345	0.6303377678363282	0	0	1.3586268574573472	0.8759546923491837	TFRC
Specific Granule (GO:0042581)	1/159	0.524801439506345	0.6303377678363282	0	0	1.3586268574573472	0.8759546923491837	ITGAV
Endocytic Vesicle Membrane (GO:0030666)	1/159	0.524801439506345	0.6303377678363282	0	0	1.3586268574573472	0.8759546923491837	TFRC
Vacuolar Lumen (GO:0005775)	1/161	0.5292458616738982	0.6303377678363282	0	0	1.341508152173913	0.8536045727501163	MAPK1
Basolateral Plasma Membrane (GO:0016323)	1/171	0.5508585758757346	0.6487889893647542	0	0	1.2619565217391304	0.7524758645514192	TFRC
Microtubule (GO:0005874)	1/185	0.5794764434618124	0.6749945385379353	0	0	1.1651110586011342	0.6357198577473914	DNM1L
Endocytic Vesicle (GO:0030139)	1/196	0.6006898338992156	0.6920991564490963	0	0	1.0987736900780378	0.5600191957049915	ITGAV
Late Endosome (GO:0005770)	1/205	0.6172560241897131	0.7035391243452646	0	0	1.0498188405797102	0.5065075563968571	MAPK1
Spindle (GO:0005819)	1/210	0.6261637545644405	0.7060995530194755	0	0	1.0244435198668609	0.47958642468697016	MAPK1
Polymeric Cytoskeletal Fiber (GO:0099513)	1/265	0.7115877447934189	0.7939821152431832	0	0	0.8087532938076416	0.2751836018179952	DNM1L
Endoplasmic Reticulum Lumen (GO:0005788)	1/284	0.7363553100983881	0.8130589882336369	0	0	0.7537256106928868	0.23067208412251836	MAPK1
Cell-Cell Junction (GO:0005911)	1/299	0.7544119927713022	0.8244089817913198	0	0	0.7152392763349869	0.2015663372990158	FERMT2
Early Endosome (GO:0005769)	1/307	0.7635362640734554	0.8258657550182273	0	0	0.696256038647343	0.18784616003766832	MAPK1
Cytoskeleton (GO:0005856)	2/599	0.7717699519914213	0.8263395445564713	0	0	0.7108804093728717	0.18416690830677204	DNAJA1;MAPK1
Lysosomal Membrane (GO:0005765)	1/356	0.8125405375304343	0.8573789473893209	0	0	0.5986527862829149	0.12427401682014469	NDUFC2
Endosome Membrane (GO:0010008)	1/361	0.8169365442105793	0.8573789473893209	0	0	0.5901871980676329	0.11933222557723827	TFRC
Collagen-Containing Extracellular Matrix (GO:0062023)	1/373	0.8270752215300332	0.8595095439429757	0	0	0.5707982702197288	0.10837154895063217	TPSAB1
Cytoplasmic Vesicle Membrane (GO:0030659)	1/389	0.8397341158649265	0.8641923910842934	0	0	0.5468119677274764	0.09551162780194668	TFRC
Golgi Membrane (GO:0000139)	1/427	0.8662420688161341	0.8829005701395212	0	0	0.4970657276995305	0.071374107389509	B4GALNT2
Endoplasmic Reticulum Membrane (GO:0005789)	2/801	0.8915265279963798	0.8987548763590193	0	0	0.5256020575169511	0.060349673201838545	DNAJA1;DNM1L
Bounding Membrane Of Organelle (GO:0098588)	2/819	0.8987548763590193	0.8987548763590193	0	0	0.5135378697190203	0.05481757127300973	TFRC;B4GALNT2
