Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling By TGF-beta Receptor Complex R-HSA-170834	4/91	0.001447944490662395	0.061778964934928855	0	0	8.840977569467693	57.79886620527435	ITGB1;TFDP1;PARP1;STUB1
RAC3 GTPase Cycle R-HSA-9013423	4/93	0.0015689432517324367	0.06179222652976982	0	0	8.641431220682884	55.80077159522294	ITGB1;NCKAP1;SNAP23;LEMD3
HCMV Early Events R-HSA-9609690	4/96	0.0017633804211116958	0.06448934111494202	0	0	8.358379062895736	52.99649150055304	ITGB1;DYNC1LI2;H2AC6;NUP35
Cell Cycle, Mitotic R-HSA-69278	9/523	0.001981906788512345	0.06764908504788805	0	0	3.4624593027872628	21.54929367382848	DYNC1LI2;KIF18A;TFDP1;CDK6;H2AC6;MAX;NUP35;LEMD3;SKA1
Cell Cycle R-HSA-1640170	10/654	0.0026604330679341976	0.07384128312226146	0	0	3.0814176858551576	18.270546231847003	DYNC1LI2;KIF18A;TFDP1;CDK6;H2AC6;MAX;ATRX;NUP35;LEMD3;SKA1
RAC1 GTPase Cycle R-HSA-9013149	5/178	0.0027004532457527174	0.07384128312226146	0	0	5.5876685934489405	33.04734756967732	ITGB1;NCKAP1;SNAP23;ARHGEF7;LEMD3
Intra-Golgi And Retrograde Golgi-to-ER Traffic R-HSA-6811442	5/181	0.0029018731027744176	0.07384128312226146	0	0	5.491588680926916	32.084051410503534	DYNC1LI2;KIF18A;SYS1;SURF4;RAB6A
Golgi-to-ER Retrograde Transport R-HSA-8856688	4/112	0.003088939587753734	0.07384128312226146	0	0	7.114347357065804	41.12041138197414	DYNC1LI2;KIF18A;SURF4;RAB6A
Amino Acids Regulate mTORC1 R-HSA-9639288	3/55	0.0031913629139537422	0.07384128312226146	0	0	11.006471893491124	63.25757524453757	ATP6V0E1;RRAGC;ATP6V1D
Innate Immune System R-HSA-168249	13/1035	0.003522781182952863	0.07384128312226146	0	0	2.55363908897864	14.424241866448005	NCKAP1;ATP6V0E1;SURF4;ATP6AP2;SNAP23;GNLY;TRAF6;SPNS1;MYH9;ARHGEF7;RAB6A;ATP6V1D;BIRC2
Regulated Necrosis R-HSA-5218859	3/57	0.003531960210414357	0.07384128312226146	0	0	10.59775641025641	59.833896886232075	STUB1;CFLAR;BIRC2
Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787	2/17	0.0036593609461457346	0.07384128312226146	0	0	25.241904761904763	141.6188674160498	CDK6;TFDP1
MET Activates PTK2 Signaling R-HSA-8874081	2/17	0.0036593609461457346	0.07384128312226146	0	0	25.241904761904763	141.6188674160498	ITGB1;ITGA3
RHO GTPases Activate Formins R-HSA-5663220	4/119	0.0038385429031605584	0.07384128312226146	0	0	6.678936260025327	37.152667850720945	ITGB1;DYNC1LI2;KIF18A;SKA1
Signaling By TGFB Family Members R-HSA-9006936	4/119	0.0038385429031605584	0.07384128312226146	0	0	6.678936260025327	37.152667850720945	ITGB1;TFDP1;PARP1;STUB1
Iron Uptake And Transport R-HSA-917937	3/59	0.003893973914650507	0.07384128312226146	0	0	10.21823489010989	56.694088821260884	ATP6V0E1;ATP6AP1;ATP6V1D
HCMV Infection R-HSA-9609646	4/121	0.004073441057251037	0.07448577933259039	0	0	6.564102564102564	36.12401012921664	ITGB1;DYNC1LI2;H2AC6;NUP35
TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	2/19	0.004569159931514464	0.07798032949784686	0	0	22.27002801120448	120.00039602769928	TRAF6;BIRC2
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	2/19	0.004569159931514464	0.07798032949784686	0	0	22.27002801120448	120.00039602769928	TFDP1;MAX
Semaphorin Interactions R-HSA-373755	3/64	0.004895276776234105	0.08085102288489877	0	0	9.378310214375787	49.88777546477363	ITGB1;MYH9;ARHGEF7
RHO GTPases Activate PAKs R-HSA-5627123	2/21	0.005572317734179348	0.08915708374686956	0	0	19.923809523809524	103.40345970644329	MYH9;ARHGEF7
Adaptive Immune System R-HSA-1280218	10/733	0.005917279601158047	0.09180748956948243	0	0	2.7334559609872953	14.022296862549654	ITGB1;DYNC1LI2;KIF18A;TRAF6;SNAP23;SPNS1;STUB1;ARHGEF7;SIPA1;RNF41
Laminin Interactions R-HSA-3000157	2/22	0.0061082616847449875	0.09198323478204216	0	0	18.926666666666666	96.49028631861954	ITGB1;ITGA3
Death Receptor Signaling R-HSA-73887	4/139	0.006637727811807371	0.09481637008817054	0	0	5.683710895361381	28.503728130390666	TRAF6;CFLAR;ARHGEF7;BIRC2
IKK Complex Recruitment Mediated By RIP1 R-HSA-937041	2/23	0.006666776021824491	0.09481637008817054	0	0	18.024489795918367	90.31384907129231	TRAF6;BIRC2
Basigin Interactions R-HSA-210991	2/25	0.007850509040559468	0.10325082490501726	0	0	16.455486542443065	79.76265430206625	ITGB1;ITGA3
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214	3/76	0.00788709767185733	0.10325082490501726	0	0	7.8319283456269755	37.92632495146073	PARP1;NSMCE1;NUP35
Signaling By Insulin Receptor R-HSA-74752	3/77	0.008175374719797821	0.10325082490501726	0	0	7.725701663201663	37.13457954258208	ATP6V0E1;ATP6AP1;ATP6V1D
Mitotic Anaphase R-HSA-68882	5/232	0.008212736300163139	0.10325082490501726	0	0	4.246782413405891	20.39334269677208	DYNC1LI2;KIF18A;NUP35;LEMD3;SKA1
Mitotic Metaphase And Anaphase R-HSA-2555396	5/233	0.008357928663924598	0.10325082490501726	0	0	4.227941176470588	20.228773336642668	DYNC1LI2;KIF18A;NUP35;LEMD3;SKA1
Pre-NOTCH Expression And Processing R-HSA-1912422	3/78	0.008469794230489698	0.10325082490501726	0	0	7.622307692307692	36.36792844651498	TFDP1;H2AC6;RAB6A
G0 And Early G1 R-HSA-1538133	2/27	0.009121523170406954	0.10852875120599743	0	0	15.13752380952381	71.10274274453707	TFDP1;MAX
TP53 Regulates Metabolic Genes R-HSA-5628897	3/81	0.00939018294576472	0.10852875120599743	0	0	7.328032544378698	34.20791912542756	RRAGC;TXNRD1;TSC1
RHO GTPase Cycle R-HSA-9012999	7/441	0.009538659773964618	0.10852875120599743	0	0	3.1385483870967743	14.60178969807006	ITGB1;NCKAP1;DDX39B;ATP6AP1;SNAP23;ARHGEF7;LEMD3
MET Promotes Cell Motility R-HSA-8875878	2/28	0.009789146320418666	0.10895745469683385	0	0	14.554578754578754	67.33648244048455	ITGB1;ITGA3
Downregulation Of ERBB2 Signaling R-HSA-8863795	2/29	0.010477856475249238	0.11176380240265854	0	0	14.014814814814814	63.886409383701526	STUB1;RNF41
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972	2/29	0.010477856475249238	0.11176380240265854	0	0	14.014814814814814	63.886409383701526	RRAGC;TSC1
RAC2 GTPase Cycle R-HSA-9013404	3/87	0.011400285720758511	0.11912135283731341	0	0	6.802541208791209	30.435364317664302	ITGB1;NCKAP1;LEMD3
Metalloprotease DUBs R-HSA-5689901	2/31	0.011917578268540506	0.12203600146985479	0	0	13.046962233169129	57.79466096438427	H2AC6;STAMBP
Generation Of Second Messenger Molecules R-HSA-202433	2/32	0.012668114947714002	0.12310740697114982	0	0	12.611428571428572	55.09513278741109	SPNS1;ARHGEF7
Oncogene Induced Senescence R-HSA-2559585	2/33	0.013438788680851164	0.12310740697114982	0	0	12.20399385560676	52.59445488587787	CDK6;TFDP1
NOD1/2 Signaling Pathway R-HSA-168638	2/33	0.013438788680851164	0.12310740697114982	0	0	12.20399385560676	52.59445488587787	TRAF6;BIRC2
Oxidative Stress Induced Senescence R-HSA-2559580	3/93	0.013639967586847384	0.12310740697114982	0	0	6.3471153846153845	27.259280163601996	TFDP1;CDK6;H2AC6
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	3/93	0.013639967586847384	0.12310740697114982	0	0	6.3471153846153845	27.259280163601996	DYNC1LI2;KIF18A;SKA1
Infectious Disease R-HSA-5663205	11/961	0.013806809134269083	0.12310740697114982	0	0	2.2847916666666666	9.78483369600619	ITGB1;NCKAP1;DYNC1LI2;H2AC6;PARP1;TRAF6;TXNRD1;RPN1;MYH9;NUP35;ENO1
COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	2/34	0.014229366732201277	0.12310740697114982	0	0	11.82202380952381	50.27253405896206	DYNC1LI2;RAB6A
Transcriptional Regulation By E2F6 R-HSA-8953750	2/34	0.014229366732201277	0.12310740697114982	0	0	11.82202380952381	50.27253405896206	TFDP1;MAX
Ion Channel Transport R-HSA-983712	4/175	0.014551376055016055	0.12310740697114982	0	0	4.4789644012944985	18.946331671204813	ATP6V0E1;ATP6AP1;WNK1;ATP6V1D
Regulation Of TNFR1 Signaling R-HSA-5357905	2/35	0.015039618233957214	0.12310740697114982	0	0	11.463203463203463	48.111836914908736	CFLAR;BIRC2
Membrane Trafficking R-HSA-199991	8/599	0.0151153109936806	0.12310740697114982	0	0	2.6391837153258475	11.063582376313029	DYNC1LI2;KIF18A;SYS1;SURF4;SNAP23;MYH9;TSC1;RAB6A
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025	3/97	0.015262445447018054	0.12310740697114982	0	0	6.075797872340425	25.411174073612685	DYNC1LI2;KIF18A;SKA1
Cellular Responses To Stress R-HSA-2262752	9/722	0.015371639717691333	0.12310740697114982	0	0	2.4704468042476457	10.314686189949407	DYNC1LI2;TFDP1;CDK6;ATP6V0E1;RRAGC;H2AC6;TXNRD1;NUP35;ATP6V1D
Post-translational Protein Modification R-HSA-597592	14/1383	0.015529255538846893	0.12310740697114982	0	0	2.036931438849486	8.483879695120166	ALG6;H2AC6;PARP1;RPN1;NSMCE1;UAP1;DDA1;DYNC1LI2;TRAF6;LEO1;NUP35;STAMBP;RAB6A;BIRC2
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	2/36	0.01586931417987478	0.12310740697114982	0	0	11.125490196078431	46.09699962057723	CDK6;TFDP1
ROS And RNS Production In Phagocytes R-HSA-1222556	2/36	0.01586931417987478	0.12310740697114982	0	0	11.125490196078431	46.09699962057723	ATP6V0E1;ATP6V1D
M Phase R-HSA-68886	6/380	0.016429088185733916	0.12554765897157857	0	0	3.100386509239159	12.738563771917965	DYNC1LI2;KIF18A;H2AC6;NUP35;LEMD3;SKA1
Cellular Responses To Stimuli R-HSA-8953897	9/736	0.017204099125775297	0.1295367463587787	0	0	2.421104342699941	9.83599690859187	DYNC1LI2;TFDP1;CDK6;ATP6V0E1;RRAGC;H2AC6;TXNRD1;NUP35;ATP6V1D
Resolution Of Sister Chromatid Cohesion R-HSA-2500257	3/106	0.019295786911541025	0.1431803318653479	0	0	5.542382374906647	21.88059680193792	DYNC1LI2;KIF18A;SKA1
MTOR Signaling R-HSA-165159	2/41	0.02030157392188089	0.1484915121143288	0	0	9.696703296703296	37.78860412936362	RRAGC;TSC1
Vesicle-mediated Transport R-HSA-5653656	8/637	0.021028389267481844	0.15117942791003655	0	0	2.4748598866245923	9.557616562415484	DYNC1LI2;KIF18A;SYS1;SURF4;SNAP23;MYH9;TSC1;RAB6A
Mitotic Spindle Checkpoint R-HSA-69618	3/110	0.021259607049848892	0.15117942791003655	0	0	5.33411214953271	20.541379922433855	DYNC1LI2;KIF18A;SKA1
Disease R-HSA-1643685	16/1736	0.022112082573758088	0.1511964512155747	0	0	1.8577050856120623	7.08088647348991	ITGB1;NCKAP1;ALG6;H2AC6;PARP1;TXNRD1;RPN1;ATRX;ENO1;DYNC1LI2;TFDP1;CDK6;TRAF6;MYH9;NUP35;CSPG4
Mitotic Prophase R-HSA-68875	3/112	0.022281154269216848	0.1511964512155747	0	0	5.235709244883557	19.91671157034982	H2AC6;NUP35;LEMD3
Gene Expression (Transcription) R-HSA-74160	14/1449	0.022309390203538147	0.1511964512155747	0	0	1.9363231051665355	7.363348048329774	FANCI;ZNF285;H2AC6;PARP1;MAX;TXNRD1;TSC1;TFDP1;CDK6;DDX39B;RRAGC;LEO1;NUP35;STUB1
RNA Polymerase II Transcription R-HSA-73857	13/1312	0.02283806385764878	0.1511964512155747	0	0	1.979607881676576	7.481584858596999	FANCI;ZNF285;H2AC6;PARP1;MAX;TXNRD1;TSC1;TFDP1;CDK6;DDX39B;RRAGC;LEO1;STUB1
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	0.023180004560354	0.1511964512155747	0	0	9.002721088435374	33.89043064184743	ITGB1;STUB1
TNF Signaling R-HSA-75893	2/44	0.023180004560354	0.1511964512155747	0	0	9.002721088435374	33.89043064184743	CFLAR;BIRC2
Macroautophagy R-HSA-1632852	3/114	0.02332913993365313	0.1511964512155747	0	0	5.140852390852391	19.319590911846642	DYNC1LI2;RRAGC;TSC1
TBC/RABGAPs R-HSA-8854214	2/45	0.024174695749788762	0.15425461150571332	0	0	8.792912513842746	32.73116683830144	TSC1;RAB6A
TCR Signaling R-HSA-202403	3/116	0.024403561585864805	0.15425461150571332	0	0	5.049353301565691	18.748381054817337	TRAF6;SPNS1;ARHGEF7
Programmed Cell Death R-HSA-5357801	4/208	0.02557813441127103	0.15757541863158986	0	0	3.748143917761279	13.740760884042524	TFDP1;STUB1;CFLAR;BIRC2
Cyclin D Associated Events In G1 R-HSA-69231	2/47	0.026215630321282025	0.15757541863158986	0	0	8.40126984126984	30.592379538491542	CDK6;TFDP1
Activation Of NOXA And Translocation To Mitochondria R-HSA-111448	1/5	0.02646774609827486	0.15757541863158986	0	0	46.908018867924525	170.36187584680835	TFDP1
Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119	1/5	0.02646774609827486	0.15757541863158986	0	0	46.908018867924525	170.36187584680835	CDK6
MET Interacts With TNS Proteins R-HSA-8875513	1/5	0.02646774609827486	0.15757541863158986	0	0	46.908018867924525	170.36187584680835	ITGB1
Retrograde Transport At Trans-Golgi-Network R-HSA-6811440	2/48	0.027261456640586223	0.15861211136341075	0	0	8.218219461697723	29.604339264550035	SYS1;RAB6A
Inhibition Of DNA Recombination At Telomere R-HSA-9670095	2/48	0.027261456640586223	0.15861211136341075	0	0	8.218219461697723	29.604339264550035	H2AC6;ATRX
RMTs Methylate Histone Arginines R-HSA-3214858	2/49	0.028323913780459967	0.1611315983955056	0	0	8.042958459979737	28.665496618593785	COPRS;H2AC6
Signaling By ERBB2 R-HSA-1227986	2/49	0.028323913780459967	0.1611315983955056	0	0	8.042958459979737	28.665496618593785	STUB1;RNF41
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	2/51	0.030497905011714593	0.16972747136954208	0	0	7.713896987366375	26.922250939075926	TFDP1;PARP1
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	2/51	0.030497905011714593	0.16972747136954208	0	0	7.713896987366375	26.922250939075926	SNAP23;MYH9
Autophagy R-HSA-9612973	3/128	0.031403905154257956	0.17072466782678392	0	0	4.561846153846154	15.78774220952929	DYNC1LI2;RRAGC;TSC1
Fibronectin Matrix Formation R-HSA-1566977	1/6	0.0316774286006728	0.17072466782678392	0	0	37.52452830188679	129.54033352045758	ITGB1
Uptake And Function Of Diphtheria Toxin R-HSA-5336415	1/6	0.0316774286006728	0.17072466782678392	0	0	37.52452830188679	129.54033352045758	TXNRD1
Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643	2/53	0.03273598967430936	0.17279202797161228	0	0	7.4106442577030815	25.339069213964127	TRAF6;BIRC2
Nuclear Envelope Breakdown R-HSA-2980766	2/53	0.03273598967430936	0.17279202797161228	0	0	7.4106442577030815	25.339069213964127	NUP35;LEMD3
RHOJ GTPase Cycle R-HSA-9013409	2/54	0.033878569792916105	0.1769982421833984	0	0	7.267765567765568	24.601187484491195	SNAP23;ARHGEF7
Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	1/7	0.03685949322609183	0.1906268740581719	0	0	31.2688679245283	103.20734112335163	ARHGEF7
tRNA Processing In Nucleus R-HSA-6784531	2/57	0.03739811360028318	0.1914783416334499	0	0	6.87030303030303	22.57674334692816	RPP40;NUP35
RHOQ GTPase Cycle R-HSA-9013406	2/59	0.039819054727445145	0.19206438695534028	0	0	6.628571428571429	21.366601567703366	SNAP23;ARHGEF7
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	2/59	0.039819054727445145	0.19206438695534028	0	0	6.628571428571429	21.366601567703366	TFDP1;H2AC6
FCGR3A-mediated Phagocytosis R-HSA-9664422	2/60	0.041051329905249366	0.19206438695534028	0	0	6.513957307060755	20.798623034620906	NCKAP1;MYH9
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	2/60	0.041051329905249366	0.19206438695534028	0	0	6.513957307060755	20.798623034620906	H2AC6;LEO1
Transcriptional Regulation By TP53 R-HSA-3700989	5/354	0.0416234128657357	0.19206438695534028	0	0	2.7450980392156863	8.726920480518103	FANCI;TFDP1;RRAGC;TXNRD1;TSC1
POLB-Dependent Long Patch Base Excision Repair R-HSA-110362	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	PARP1
Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	CSPG4
Defective CHST3 Causes SEDCJD R-HSA-3595172	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	CSPG4
Defective CHSY1 Causes TPBS R-HSA-3595177	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	CSPG4
Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	UAP1
TRAIL Signaling R-HSA-75158	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	CFLAR
Linoleic Acid (LA) Metabolism R-HSA-2046105	1/8	0.04201408464648069	0.19206438695534028	0	0	26.80053908355795	84.9510186277944	ELOVL1
Pre-NOTCH Transcription And Translation R-HSA-1912408	2/62	0.043558556895213485	0.19252405767496722	0	0	6.296190476190477	19.730051685841488	TFDP1;H2AC6
RHO GTPases Activate PKNs R-HSA-5625740	2/62	0.043558556895213485	0.19252405767496722	0	0	6.296190476190477	19.730051685841488	H2AC6;MYH9
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	2/62	0.043558556895213485	0.19252405767496722	0	0	6.296190476190477	19.730051685841488	NCKAP1;MYH9
Metabolism Of Proteins R-HSA-392499	16/1890	0.04361873181698476	0.19252405767496722	0	0	1.690595423786459	5.2953989478088275	ALG6;H2AC6;PARP1;ATP6AP2;SSR3;RPN1;NSMCE1;UAP1;DDA1;DYNC1LI2;TRAF6;LEO1;NUP35;STAMBP;RAB6A;BIRC2
RHOA GTPase Cycle R-HSA-8980692	3/147	0.04440448625083629	0.19267031322396763	0	0	3.9561298076923075	12.321029116835495	ATP6AP1;SNAP23;ARHGEF7
Mitotic G1 Phase And G1/S Transition R-HSA-453279	3/147	0.04440448625083629	0.19267031322396763	0	0	3.9561298076923075	12.321029116835495	TFDP1;CDK6;MAX
Signaling By MET R-HSA-6806834	2/63	0.04483314029578808	0.1928955279953235	0	0	6.192661982825917	19.227024448548068	ITGB1;ITGA3
Activation Of PUMA And Translocation To Mitochondria R-HSA-139915	1/9	0.047141346890498696	0.19464814199947847	0	0	23.44929245283019	71.62832151155955	TFDP1
CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	1/9	0.047141346890498696	0.19464814199947847	0	0	23.44929245283019	71.62832151155955	MYH9
CHL1 Interactions R-HSA-447041	1/9	0.047141346890498696	0.19464814199947847	0	0	23.44929245283019	71.62832151155955	ITGB1
TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling R-HSA-975110	1/9	0.047141346890498696	0.19464814199947847	0	0	23.44929245283019	71.62832151155955	TRAF6
Type I Hemidesmosome Assembly R-HSA-446107	1/9	0.047141346890498696	0.19464814199947847	0	0	23.44929245283019	71.62832151155955	CD151
Integrin Cell Surface Interactions R-HSA-216083	2/66	0.04873859177209251	0.1990568557140918	0	0	5.901488095238095	17.830072289264994	ITGB1;ITGA3
Cellular Response To Starvation R-HSA-9711097	3/153	0.04898664808588978	0.1990568557140918	0	0	3.796730769230769	11.451727844590364	ATP6V0E1;RRAGC;ATP6V1D
IRAK1 Recruits IKK Complex R-HSA-937039	1/10	0.05224142330784828	0.2089656932313931	0	0	20.842767295597483	61.52533852087739	TRAF6
IRAK2 Mediated Activation Of TAK1 Complex R-HSA-937042	1/10	0.05224142330784828	0.2089656932313931	0	0	20.842767295597483	61.52533852087739	TRAF6
Glycolysis R-HSA-70171	2/69	0.05276285408062249	0.20941535883161796	0	0	5.636389481165601	16.581963955656132	NUP35;ENO1
Generic Transcription Pathway R-HSA-212436	11/1190	0.053457808563858136	0.21054152295919512	0	0	1.8187553011026294	5.3268843093527005	FANCI;ZNF285;TFDP1;CDK6;RRAGC;H2AC6;PARP1;MAX;TXNRD1;TSC1;STUB1
Base Excision Repair R-HSA-73884	2/72	0.0569012171577916	0.2141970930650803	0	0	5.394013605442177	15.461608521168383	H2AC6;PARP1
Alpha-protein Kinase 1 Signaling Pathway R-HSA-9645460	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	TRAF6
CASP8 Activity Is Inhibited R-HSA-5218900	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	CFLAR
Regulated Proteolysis Of p75NTR R-HSA-193692	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	TRAF6
Dermatan Sulfate Biosynthesis R-HSA-2022923	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	CSPG4
Dimerization Of Procaspase-8 R-HSA-69416	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	CFLAR
TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	1/11	0.05731445654280469	0.2141970930650803	0	0	18.75754716981132	53.63162372466097	TRAF6
Cellular Senescence R-HSA-2559583	3/165	0.05881440540993936	0.2155983873578911	0	0	3.513354700854701	9.954628412661531	TFDP1;CDK6;H2AC6
RHOG GTPase Cycle R-HSA-9013408	2/74	0.05972124254463985	0.2155983873578911	0	0	5.243650793650794	14.776961884796897	ITGB1;LEMD3
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	2/74	0.05972124254463985	0.2155983873578911	0	0	5.243650793650794	14.776961884796897	TRAF6;ARHGEF7
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236	2/74	0.05972124254463985	0.2155983873578911	0	0	5.243650793650794	14.776961884796897	DDX39B;NUP35
Nuclear Envelope (NE) Reassembly R-HSA-2995410	2/75	0.061149088538222644	0.2155983873578911	0	0	5.171559034572733	14.451613095385108	NUP35;LEMD3
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	3/168	0.061406301998806326	0.2155983873578911	0	0	3.448951048951049	9.623410868719326	PARP1;NSMCE1;NUP35
Activation Of RAC1 R-HSA-428540	1/12	0.06236058854306352	0.2155983873578911	0	0	17.051457975986278	47.314757262521425	ARHGEF7
Platelet Adhesion To Exposed Collagen R-HSA-75892	1/12	0.06236058854306352	0.2155983873578911	0	0	17.051457975986278	47.314757262521425	ITGB1
CD28 Dependent Vav1 Pathway R-HSA-389359	1/12	0.06236058854306352	0.2155983873578911	0	0	17.051457975986278	47.314757262521425	ARHGEF7
HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939	1/12	0.06236058854306352	0.2155983873578911	0	0	17.051457975986278	47.314757262521425	PARP1
Transcriptional Regulation By Small RNAs R-HSA-5578749	2/76	0.06258860371781234	0.2155983873578911	0	0	5.101415701415702	14.136900692312901	H2AC6;NUP35
Deubiquitination R-HSA-5688426	4/279	0.06289742986457002	0.2155983873578911	0	0	2.7704148278905563	7.6636599532933705	H2AC6;TRAF6;STAMBP;BIRC2
Separation Of Sister Chromatids R-HSA-2467813	3/170	0.06316359004625716	0.2155983873578911	0	0	3.407300783049286	9.41105761413289	DYNC1LI2;KIF18A;SKA1
Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	2/77	0.06403962505335267	0.21561587372549812	0	0	5.033142857142857	13.832351193480509	ALG6;UAP1
Asparagine N-linked Glycosylation R-HSA-446203	4/282	0.06488851498713469	0.21561587372549812	0	0	2.740099182789691	7.494403175118367	DYNC1LI2;ALG6;RPN1;UAP1
