Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Actin Nucleation (GO:0045010)	2/23	0.004459605917645546	0.19709709694190114	0	0	22.287955182072828	120.63790081333987	ACTR3;ARPC3
Glycoprotein Biosynthetic Process (GO:0009101)	3/80	0.005131566278027151	0.19709709694190114	0	0	9.200371057513914	48.50752435420155	ARFGEF1;MGAT4A;DDOST
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	6/367	0.005318726393000098	0.19709709694190114	0	0	4.0119010977736735	21.008405969629365	PSMD8;PPP1R11;CHMP3;RNF4;UBE2L3;SKP1
DNA Synthesis Involved In DNA Repair (GO:0000731)	2/27	0.006117723656766162	0.19709709694190114	0	0	18.718117647058822	95.39810706861431	SYCP1;PRIMPOL
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	2/27	0.006117723656766162	0.19709709694190114	0	0	18.718117647058822	95.39810706861431	BCL2L1;PF4
Positive Regulation Of Mitotic Cell Cycle (GO:0045931)	2/27	0.006117723656766162	0.19709709694190114	0	0	18.718117647058822	95.39810706861431	PKN2;CDC25B
Activation Of Phospholipase C Activity (GO:0007202)	2/27	0.006117723656766162	0.19709709694190114	0	0	18.718117647058822	95.39810706861431	LPAR1;EGFR
Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443)	2/27	0.006117723656766162	0.19709709694190114	0	0	18.718117647058822	95.39810706861431	UBE2L3;SKP1
Protein Localization To Golgi Apparatus (GO:0034067)	2/28	0.006569800929471807	0.20054385923666881	0	0	17.997285067873303	90.44124817200047	ARL1;ARL5A
Protein K11-linked Ubiquitination (GO:0070979)	2/29	0.007036626639883116	0.20054385923666881	0	0	17.329847494553377	85.8975794976156	RNF4;UBE2L3
Regulation Of Spindle Assembly (GO:0090169)	2/29	0.007036626639883116	0.20054385923666881	0	0	17.329847494553377	85.8975794976156	CHMP3;RNF4
Positive Regulation Of Lamellipodium Organization (GO:1902745)	2/31	0.008013988926080462	0.21993947386020823	0	0	16.133062880324545	77.86730323779419	ACTR3;ARHGEF7
Monocarboxylic Acid Metabolic Process (GO:0032787)	3/97	0.008735013055760023	0.23116588122564918	0	0	7.530015197568389	35.69540332362727	MGAT4A;ACSL3;GPAT2
Endomembrane System Organization (GO:0010256)	4/196	0.010582828039699814	0.2590920897095729	0	0	4.950050200803213	22.51541514875912	ARFGEF1;SEC23IP;ARL1;ARHGEF7
Positive Regulation Of Phospholipase C Activity (GO:0010863)	2/36	0.010706229343803296	0.2590920897095729	0	0	13.757093425605536	62.41496334428567	LPAR1;EGFR
Protein Modification Process (GO:0036211)	8/711	0.012174231314999884	0.2590920897095729	0	0	2.7671642328537733	12.198860191344165	ARFGEF1;PPP2CA;PTAR1;MGAT4A;PKN2;DDOST;CDC25B;UBE2L3
Positive Regulation Of Cytokinesis (GO:0032467)	2/39	0.012487028555091704	0.2590920897095729	0	0	12.639745627980922	55.400825268730564	PKN2;CDC25B
DNA Integrity Checkpoint Signaling (GO:0031570)	2/42	0.014387739143292758	0.2590920897095729	0	0	11.69	49.58171914777238	TIMELESS;RAD9B
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	3/117	0.014485861566892945	0.2590920897095729	0	0	6.2026942355889725	26.265818413458035	PPP2CA;CALM2;EGFR
DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005)	2/43	0.015047376678786285	0.2590920897095729	0	0	11.404304160688666	47.85875098689974	TIMELESS;PRIMPOL
Positive Regulation Of miRNA Transcription (GO:1902895)	2/43	0.015047376678786285	0.2590920897095729	0	0	11.404304160688666	47.85875098689974	FOSL1;EGFR
Positive Regulation Of Cell Division (GO:0051781)	2/43	0.015047376678786285	0.2590920897095729	0	0	11.404304160688666	47.85875098689974	PKN2;CDC25B
Regulation Of DNA Metabolic Process (GO:0051052)	3/124	0.01690055626886945	0.2590920897095729	0	0	5.8417945690672965	23.836909630209007	PPP2CA;NSMCE4A;MPHOSPH8
Epithelial To Mesenchymal Transition (GO:0001837)	2/47	0.017813010280705557	0.2590920897095729	0	0	10.388496732026145	41.843059046035755	DDX5;LIMS1
Regulation Of DNA-templated Transcription (GO:0006355)	15/1922	0.018162164905475953	0.2590920897095729	0	0	1.9670949134766649	7.884932167588539	TEAD4;KLF10;WWTR1;DDX5;DBX2;RNF4;KLF3;EGFR;UBE2L3;PPP2CA;FOSL1;ZMYM2;TIMELESS;MPHOSPH8;LIMS1
Regulation Of Cell Population Proliferation (GO:0042127)	8/766	0.018294898202606092	0.2590920897095729	0	0	2.5590327644367257	10.239030556375097	KLF10;FOSL1;WWTR1;TIMELESS;EGFR;CDC25B;LIMS1;PF4
Golgi Organization (GO:0007030)	3/130	0.019139062147693914	0.2590920897095729	0	0	5.5641169853768275	22.011779741803597	SEC23IP;ARL1;ARHGEF7
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	2/49	0.019270396915862607	0.2590920897095729	0	0	9.945431789737171	39.27635202330776	FOSL1;EGFR
Neurogenesis (GO:0022008)	2/49	0.019270396915862607	0.2590920897095729	0	0	9.945431789737171	39.27635202330776	LPAR1;EGFR
ERBB2-EGFR Signaling Pathway (GO:0038134)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	EGFR
R-loop Processing (GO:0062176)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	PRIMPOL
Glyoxylate Metabolic Process (GO:0046487)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	MGAT4A
Negative Regulation Of Protein Localization To Chromatin (GO:0120186)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	RNF4
Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	EGFR
Dendrite Extension (GO:0097484)	1/5	0.021563576738673543	0.2590920897095729	0	0	57.875	222.05188597816456	LLPH
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	2/53	0.02232959494346948	0.2590920897095729	0	0	9.163552479815456	34.83838192043205	EGFR;LIMS1
Mesenchymal Cell Differentiation (GO:0048762)	2/54	0.02312380768284088	0.2590920897095729	0	0	8.986877828054299	33.85260319733611	DDX5;LIMS1
Phosphatidylcholine Metabolic Process (GO:0046470)	2/55	0.023929557236858842	0.2590920897095729	0	0	8.81687014428413	32.910209931232174	SLC44A3;PLA2G7
Glycerol-3-Phosphate Metabolic Process (GO:0006072)	1/6	0.025820823345976573	0.2590920897095729	0	0	46.29767441860465	169.29087282457172	GPAT2
Regulation Of Microtubule Binding (GO:1904526)	1/6	0.025820823345976573	0.2590920897095729	0	0	46.29767441860465	169.29087282457172	PPP2CA
Response To Lead Ion (GO:0010288)	1/6	0.025820823345976573	0.2590920897095729	0	0	46.29767441860465	169.29087282457172	PPP2CA
Negative Regulation Of Cardiocyte Differentiation (GO:1905208)	1/6	0.025820823345976573	0.2590920897095729	0	0	46.29767441860465	169.29087282457172	EGFR
Protein Glycosylation (GO:0006486)	3/147	0.026332819032682843	0.2590920897095729	0	0	4.9030257936507935	17.832006931992332	ARFGEF1;MGAT4A;DDOST
Cellular Response To Organic Cyclic Compound (GO:0071407)	3/152	0.02868824094887506	0.2590920897095729	0	0	4.737296260786193	16.823408443172543	TIPARP;EGFR;UBE2L3
Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342)	1/7	0.030059759867156945	0.2590920897095729	0	0	38.57945736434109	135.20432722805478	CALM2
Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	1/7	0.030059759867156945	0.2590920897095729	0	0	38.57945736434109	135.20432722805478	CALM2
Positive Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904754)	1/7	0.030059759867156945	0.2590920897095729	0	0	38.57945736434109	135.20432722805478	DOCK5
Platelet Activating Factor Metabolic Process (GO:0046469)	1/7	0.030059759867156945	0.2590920897095729	0	0	38.57945736434109	135.20432722805478	PLA2G7
Negative Regulation Of DNA-templated DNA Replication (GO:2000104)	1/7	0.030059759867156945	0.2590920897095729	0	0	38.57945736434109	135.20432722805478	TIMELESS
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	2/63	0.030777482905733008	0.2590920897095729	0	0	7.6574734811957565	26.655450249324787	EGFR;CDC25B
Protein N-linked Glycosylation (GO:0006487)	2/64	0.03168207048347128	0.2590920897095729	0	0	7.5335863377609105	26.005972869330126	MGAT4A;DDOST
Response To Metal Ion (GO:0010038)	2/64	0.03168207048347128	0.2590920897095729	0	0	7.5335863377609105	26.005972869330126	PPP2CA;CALM2
Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	DDX5
Isoprenoid Biosynthetic Process (GO:0008299)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	PDSS1
Isoprenoid Metabolic Process (GO:0006720)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	PDSS1
Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	SKP1
Proteasome Assembly (GO:0043248)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	PSMG1
Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	DDX5
Cellular Response To Hydroxyurea (GO:0072711)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	TIMELESS
Regulation Of DNA Methylation (GO:0044030)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	MPHOSPH8
Regulation Of DNA-templated Transcription Initiation (GO:2000142)	1/8	0.03428046381322864	0.2590920897095729	0	0	33.06644518272425	111.53906016025832	FOSL1
Organelle Organization (GO:0006996)	5/418	0.03570233828161168	0.2590920897095729	0	0	2.878993680977972	9.594358993978213	ARFGEF1;SEC23IP;ARL1;CHMP3;ARHGEF7
DNA-templated DNA Replication (GO:0006261)	2/69	0.036359513416751664	0.2590920897095729	0	0	6.969622475856014	23.099415535174668	ORC1;PRIMPOL
DNA Metabolic Process (GO:0006259)	4/288	0.03699237017494071	0.2590920897095729	0	0	3.3309010690649923	10.982126048964481	NSMCE4A;ORC1;TIMELESS;RAD9B
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/70	0.03732517309213464	0.2590920897095729	0	0	6.866782006920415	22.57857869602406	BCL2L1;PF4
Protein K48-linked Ubiquitination (GO:0070936)	2/70	0.03732517309213464	0.2590920897095729	0	0	6.866782006920415	22.57857869602406	RNF4;SKP1
DNA Repair (GO:0006281)	4/291	0.03819602362444662	0.2590920897095729	0	0	3.295579530666219	10.760145808024616	NSMCE4A;TIMELESS;RAD9B;PRIMPOL
Error-Prone Translesion Synthesis (GO:0042276)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	PRIMPOL
Vesicle Fusion With Vacuole (GO:0051469)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	CHMP3
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	PPP2CA
Lipid Import Into Cell (GO:0140354)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	ACSL3
Long-Chain Fatty Acid Import Into Cell (GO:0044539)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	ACSL3
Protein K6-linked Ubiquitination (GO:0085020)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	RNF4
Regulation Of Protein Localization To Chromatin (GO:1905634)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	RNF4
Protein Insertion Into ER Membrane By Stop-Transfer Membrane-Anchor Sequence (GO:0045050)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	EMC7
Peptidyl-Serine Dephosphorylation (GO:0070262)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	PPP2CA
Phosphatidylcholine Catabolic Process (GO:0034638)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	PLA2G7
Mitochondrial DNA Replication (GO:0006264)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	PRIMPOL
Mitotic DNA Replication Checkpoint Signaling (GO:0033314)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	ORC1
Multivesicular Body-Lysosome Fusion (GO:0061763)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	CHMP3
Response To Hydroxyurea (GO:0072710)	1/9	0.03848301248126426	0.2590920897095729	0	0	28.93168604651163	94.2460773854509	TIMELESS
Second-Messenger-Mediated Signaling (GO:0019932)	2/72	0.039285841827028246	0.2590920897095729	0	0	6.669915966386554	21.589791521758627	PPP2CA;NUDT4
Positive Regulation Of Hydrolase Activity (GO:0051345)	3/176	0.04149404747502839	0.2590920897095729	0	0	4.07514450867052	12.967946438963788	ARHGEF7;CALM2;LIMS1
Regulation Of DNA Replication (GO:0006275)	2/75	0.042298705818343385	0.2590920897095729	0	0	6.394842868654311	20.226880247537856	PPP2CA;EGFR
Negative Regulation Of Dephosphorylation (GO:0035305)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	PPP1R8
Positive Regulation Of Macrophage Differentiation (GO:0045651)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	PF4
Type III Interferon-Mediated Signaling Pathway (GO:0038196)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	IFNL2
Vacuole Fusion (GO:0097576)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	CHMP3
Regulation Of Inclusion Body Assembly (GO:0090083)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	DNAJA4
Protein Prenylation (GO:0018342)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	PTAR1
Positive Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090309)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	MPHOSPH8
Cellular Response To Type III Interferon (GO:0071358)	1/10	0.04266748288266354	0.2590920897095729	0	0	25.71576227390181	81.11569629500502	IFNL2
Negative Regulation Of Protein Modification Process (GO:0031400)	2/78	0.04539541912330034	0.2590920897095729	0	0	6.141486068111455	18.991588081401837	WWTR1;PPP1R8
Regulation Of Cytoplasmic Transport (GO:1903649)	1/11	0.04683395176457438	0.2590920897095729	0	0	23.143023255813954	70.84419329504821	CHMP3
Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	1/11	0.04683395176457438	0.2590920897095729	0	0	23.143023255813954	70.84419329504821	CALM2
Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	1/11	0.04683395176457438	0.2590920897095729	0	0	23.143023255813954	70.84419329504821	CALM2
Lysosomal Membrane Organization (GO:0097212)	1/11	0.04683395176457438	0.2590920897095729	0	0	23.143023255813954	70.84419329504821	CHMP3
Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	1/11	0.04683395176457438	0.2590920897095729	0	0	23.143023255813954	70.84419329504821	CALM2
Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	2/80	0.04750517542587764	0.2590920897095729	0	0	5.9834087481146305	18.230947544180147	EGFR;BCL2L1
Protein Transport (GO:0015031)	4/313	0.047707359040774916	0.2590920897095729	0	0	3.0575115997972473	9.302997643445375	SEC23IP;ARL1;CHMP3;ARL5A
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	5/456	0.048737582061450666	0.2590920897095729	0	0	2.6312800822021525	7.949899250203476	KLF10;ZMYM2;TIMELESS;MPHOSPH8;LIMS1
Defense Response To Virus (GO:0051607)	3/189	0.0494460280901189	0.2590920897095729	0	0	3.787826420890937	11.38951506134753	IFNL2;CHMP3;BCL2L1
Regulation Of Phosphorylation (GO:0042325)	2/82	0.04965026010050812	0.2590920897095729	0	0	5.833235294117647	17.515756903221884	PPP2CA;EGFR
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	2/83	0.05073581374644058	0.2590920897095729	0	0	5.760929557007988	17.17404094161659	PPP2CA;WWTR1
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	2/83	0.05073581374644058	0.2590920897095729	0	0	5.760929557007988	17.17404094161659	EGFR;LIMS1
Regulation Of Cell Division (GO:0051302)	2/83	0.05073581374644058	0.2590920897095729	0	0	5.760929557007988	17.17404094161659	CALM2;BCL2L1
Positive Regulation Of Integrin-Mediated Signaling Pathway (GO:2001046)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	LIMS1
Regulation Of Monooxygenase Activity (GO:0032768)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	EGFR
Low-Density Lipoprotein Particle Remodeling (GO:0034374)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	PLA2G7
Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	ORC1
Quinone Biosynthetic Process (GO:1901663)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	PDSS1
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	DOCK5
Detection Of Calcium Ion (GO:0005513)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	CALM2
Regulation Of Cell Communication By Electrical Coupling (GO:0010649)	1/12	0.05098249557151509	0.2590920897095729	0	0	21.038054968287526	62.61499348641103	CALM2
Regulation Of Osteoblast Differentiation (GO:0045667)	2/85	0.05293247557482385	0.2590920897095729	0	0	5.621545003543586	16.5202491768948	WWTR1;DDX5
Positive Regulation Of Heterochromatin Formation (GO:0031453)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	MPHOSPH8
Ether Lipid Metabolic Process (GO:0046485)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	PLA2G7
ERBB2 Signaling Pathway (GO:0038128)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	EGFR
Ubiquinone Biosynthetic Process (GO:0006744)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	PDSS1
Killing By Host Of Symbiont Cells (GO:0051873)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	PF4
Lipid Oxidation (GO:0034440)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	PLA2G7
Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	EGFR
Mitochondrial DNA Metabolic Process (GO:0032042)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	PRIMPOL
Response To UV-A (GO:0070141)	1/13	0.05511319044571311	0.2590920897095729	0	0	19.28391472868217	55.89184666184607	EGFR
Positive Regulation Of DNA Repair (GO:0045739)	2/89	0.05742543594072767	0.2590920897095729	0	0	5.362001352265044	15.32067455246556	TIMELESS;EGFR
Negative Regulation Of Gene Expression (GO:0010629)	4/336	0.05893548076242751	0.2590920897095729	0	0	2.842357381332559	8.04760050473669	PPP1R11;TIPARP;EIF4E2;MPHOSPH8
Establishment Of Chromosome Localization (GO:0051303)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	NDE1
Synaptonemal Complex Assembly (GO:0007130)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	SYCP1
Synaptonemal Complex Organization (GO:0070193)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	SYCP1
Ubiquinone Metabolic Process (GO:0006743)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	PDSS1
Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	CALM2
Negative Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045869)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	MPHOSPH8
Regulation Of Macrophage Differentiation (GO:0045649)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	PF4
miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	EIF4E2
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	RAD9B
Regulation Of MHC Class II Biosynthetic Process (GO:0045346)	1/14	0.059226112230162595	0.2590920897095729	0	0	17.79964221824687	50.30877970707926	PF4
Regulation Of Epithelial Cell Proliferation (GO:0050678)	2/91	0.05972028181355315	0.2590920897095729	0	0	5.240978189028421	14.769514616464974	EGFR;LIMS1
Negative Regulation Of Cell Differentiation (GO:0045596)	3/207	0.06158904136181988	0.2590920897095729	0	0	3.450455182072829	9.617354784564132	PPP2CA;WWTR1;EGFR
T Cell Homeostasis (GO:0043029)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	PPP2CA
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	BCL2L1
Positive Regulation Of Secretion (GO:0051047)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	ACSL3
miRNA Metabolic Process (GO:0010586)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	DDX5
Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	UBE2L3
Midbody Abscission (GO:0061952)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	CHMP3
Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	DDX5
Defense Response To Protozoan (GO:0042832)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	PF4
Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	EGFR
Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510)	1/15	0.06332133646728985	0.2590920897095729	0	0	16.527408637873755	45.60792850994067	CHMP3
Regulation Of GTPase Activity (GO:0043087)	3/214	0.06665412653533379	0.2590920897095729	0	0	3.3348002708192284	9.031433885532127	ARFGEF1;ARHGEF7;LIMS1
Protein Localization (GO:0008104)	4/351	0.06695693797045459	0.2590920897095729	0	0	2.7174056456373044	7.347064815605625	SEC23IP;ARL1;ARL5A;EGFR
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	BCL2L1
Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	EMC7
Negative Regulation Of Phosphatase Activity (GO:0010923)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	PPP1R11
Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	PPP2CA
Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	BCL2L1
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	DOCK5
Late Endosome To Lysosome Transport (GO:1902774)	1/16	0.06739893835797374	0.2590920897095729	0	0	15.424806201550387	41.60264604479508	CHMP3
