Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Immune System R-HSA-168256	16/1943	0.009075367603023743	0.10367807013972835	0	0	2.1033643479976902	9.890421732301762	ACTR3;MAP2K4;RNF4;DEFB121;DDOST;UBE2L3;PSMD8;PPP2CA;IFNL2;ARPC3;PKN2;EIF4E2;ARHGEF7;PAG1;BCL2L1;SKP1
CD28 Co-Stimulation R-HSA-389356	2/34	0.009587327860281597	0.10367807013972835	0	0	14.618382352941177	67.93619932794203	PKN2;ARHGEF7
EPHB-mediated Forward Signaling R-HSA-3928662	2/34	0.009587327860281597	0.10367807013972835	0	0	14.618382352941177	67.93619932794203	ACTR3;ARPC3
Nervous System Development R-HSA-9675108	7/545	0.00961142145525306	0.10367807013972835	0	0	3.151138475836431	14.636417927348084	ACTR3;PSMD8;WWTR1;ARPC3;PKN2;ARHGEF7;EGFR
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	3/101	0.009751386518092013	0.10367807013972835	0	0	7.221209912536443	33.43669896848304	PPP2CA;MAP2K4;SKP1
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	3/102	0.010015789727654793	0.10367807013972835	0	0	7.1479076479076475	32.90605374188674	PPP2CA;MAP2K4;SKP1
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	3/103	0.010284342515781492	0.10367807013972835	0	0	7.076071428571429	32.388117813123294	PPP2CA;MAP2K4;SKP1
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	3/103	0.010284342515781492	0.10367807013972835	0	0	7.076071428571429	32.388117813123294	PPP2CA;MAP2K4;SKP1
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	6/424	0.010464340651597267	0.10367807013972835	0	0	3.454722665248981	15.752781982758172	PSMD8;PPP2CA;ZMYM2;EGFR;BCL2L1;SKP1
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213	2/36	0.010706229343803296	0.10367807013972835	0	0	13.757093425605536	62.41496334428567	ACTR3;ARPC3
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	3/106	0.011115017472276712	0.10367807013972835	0	0	6.868932038834951	30.906472309959597	PPP2CA;MAP2K4;SKP1
RHOV GTPase Cycle R-HSA-9013424	2/37	0.011286296551737279	0.10367807013972835	0	0	13.363361344537815	59.92353036919359	PKN2;ARHGEF7
Cytokine Signaling In Immune System R-HSA-1280215	8/702	0.011339456265394744	0.10367807013972835	0	0	2.8043628935176743	12.562050841820392	PSMD8;PPP2CA;MAP2K4;IFNL2;PKN2;EIF4E2;BCL2L1;SKP1
MyD88-independent TLR4 Cascade R-HSA-166166	3/107	0.011400285720758511	0.10367807013972835	0	0	6.802541208791209	30.435364317664302	PPP2CA;MAP2K4;SKP1
RHOU GTPase Cycle R-HSA-9013420	2/39	0.012487028555091704	0.1114582919176704	0	0	12.639745627980922	55.400825268730564	PKN2;ARHGEF7
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	3/112	0.012889917303981917	0.11296254800944153	0	0	6.4888597640891215	28.235039585640575	PPP2CA;MAP2K4;SKP1
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	3/114	0.013515479328771054	0.11428879011346751	0	0	6.371299871299871	27.421562606716158	TIMELESS;RNF4;RAD9B
Interleukin-1 Signaling R-HSA-9020702	3/114	0.013515479328771054	0.11428879011346751	0	0	6.371299871299871	27.421562606716158	PSMD8;MAP2K4;SKP1
Adaptive Immune System R-HSA-1280218	8/733	0.014405479250566913	0.11971449997884917	0	0	2.6801222173723267	11.364111218162114	PSMD8;PPP2CA;PKN2;ARHGEF7;RNF4;PAG1;UBE2L3;SKP1
Transcriptional Regulation By RUNX2 R-HSA-8878166	3/119	0.015154226978612408	0.12173895672818634	0	0	6.095135467980295	25.535422403398844	PSMD8;WWTR1;SKP1
Homology Directed Repair R-HSA-5693538	3/119	0.015154226978612408	0.12173895672818634	0	0	6.095135467980295	25.535422403398844	TIMELESS;RNF4;RAD9B
Cyclin D Associated Events In G1 R-HSA-69231	2/47	0.017813010280705557	0.14075198287377177	0	0	10.388496732026145	41.843059046035755	PPP2CA;SKP1
Signal Transduction R-HSA-162582	18/2465	0.018157787394201107	0.14116215361298282	0	0	1.8620138234928305	7.464172425260196	ACTR3;WWTR1;DOCK5;DDX5;NDE1;LPAR1;EGFR;PSMD8;PPP2CA;FOSL1;HNRNPM;ARPC3;PKN2;ARHGEF7;PAG1;PF4;BCL2L1;SKP1
G1/S Transition R-HSA-69206	3/129	0.018755118594871903	0.14289740482224272	0	0	5.608560090702948	22.301253394568416	PSMD8;PPP2CA;SKP1
Host Interactions Of HIV Factors R-HSA-162909	3/130	0.019139062147693914	0.14289740482224272	0	0	5.5641169853768275	22.011779741803597	PSMD8;PKN2;SKP1
Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	2/49	0.019270396915862607	0.14289740482224272	0	0	9.945431789737171	39.27635202330776	PSMD8;PKN2
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	2/51	0.020776235350699668	0.14441819685888072	0	0	9.538535414165667	36.95176612183607	PSMD8;SKP1
Vpu Mediated Degradation Of CD4 R-HSA-180534	2/51	0.020776235350699668	0.14441819685888072	0	0	9.538535414165667	36.95176612183607	PSMD8;SKP1
Regulation Of Apoptosis R-HSA-169911	2/52	0.021547032689722377	0.14441819685888072	0	0	9.347294117647058	35.870401633294655	PSMD8;PKN2
SARS-CoV-1 Genome Replication And Transcription R-HSA-9679514	1/5	0.021563576738673543	0.14441819685888072	0	0	57.875	222.05188597816456	DDX5
SARS-CoV-2 Genome Replication And Transcription R-HSA-9694682	1/5	0.021563576738673543	0.14441819685888072	0	0	57.875	222.05188597816456	DDX5
FBXW7 Mutants And NOTCH1 In Cancer R-HSA-2644605	1/5	0.021563576738673543	0.14441819685888072	0	0	57.875	222.05188597816456	SKP1
Signaling By Rho GTPases R-HSA-194315	7/644	0.022097737224726327	0.14441819685888072	0	0	2.6478021978021977	10.094163531360282	ACTR3;PPP2CA;DOCK5;ARPC3;NDE1;PKN2;ARHGEF7
Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	2/53	0.02232959494346948	0.14441819685888072	0	0	9.163552479815456	34.83838192043205	PSMD8;SKP1
RHOJ GTPase Cycle R-HSA-9013409	2/54	0.02312380768284088	0.14441819685888072	0	0	8.986877828054299	33.85260319733611	PKN2;ARHGEF7
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	2/54	0.02312380768284088	0.14441819685888072	0	0	8.986877828054299	33.85260319733611	PSMD8;SKP1
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	2/54	0.02312380768284088	0.14441819685888072	0	0	8.986877828054299	33.85260319733611	PSMD8;SKP1
Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	3/140	0.023218081048709836	0.14441819685888072	0	0	5.155370177267987	19.39875036538524	PPP2CA;MAP2K4;SKP1
Cell Cycle R-HSA-1640170	7/654	0.02379310323183466	0.14441819685888072	0	0	2.6055255023183927	9.740391067430053	PSMD8;PPP2CA;SYCP1;NDE1;RAD9B;CDC25B;SKP1
Clathrin-mediated Endocytosis R-HSA-8856828	3/142	0.024086210292987503	0.14441819685888072	0	0	5.080678314491264	18.93119568777655	ACTR3;ARPC3;EGFR
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	7/660	0.024852541961013497	0.14441819685888072	0	0	2.580781010719755	9.535457392540732	ACTR3;PPP2CA;DOCK5;ARPC3;NDE1;PKN2;ARHGEF7
Axon Guidance R-HSA-422475	6/519	0.025635130529154955	0.14441819685888072	0	0	2.8012417875965636	10.263166080335104	ACTR3;PSMD8;ARPC3;PKN2;ARHGEF7;EGFR
PTK6 Promotes HIF1A Stabilization R-HSA-8857538	1/6	0.025820823345976573	0.14441819685888072	0	0	46.29767441860465	169.29087282457172	EGFR
Mitotic G1 Phase And G1/S Transition R-HSA-453279	3/147	0.026332819032682843	0.14441819685888072	0	0	4.9030257936507935	17.832006931992332	PSMD8;PPP2CA;SKP1
Late SARS-CoV-2 Infection Events R-HSA-9772573	2/58	0.026414901217783768	0.14441819685888072	0	0	8.34327731092437	30.31802626079401	MGAT4A;DDOST
NIK To Noncanonical NF-kB Signaling R-HSA-5676590	2/58	0.026414901217783768	0.14441819685888072	0	0	8.34327731092437	30.31802626079401	PSMD8;SKP1
DNA Double-Strand Break Repair R-HSA-5693532	3/149	0.027261945795400387	0.14441819685888072	0	0	4.835371819960861	17.41828330050252	TIMELESS;RNF4;RAD9B
RHOQ GTPase Cycle R-HSA-9013406	2/59	0.02726567617045258	0.14441819685888072	0	0	8.196491228070176	29.52479949706013	PKN2;ARHGEF7
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	2/59	0.02726567617045258	0.14441819685888072	0	0	8.196491228070176	29.52479949706013	PSMD8;SKP1
Degradation Of GLI1 By Proteasome R-HSA-5610780	2/59	0.02726567617045258	0.14441819685888072	0	0	8.196491228070176	29.52479949706013	PSMD8;SKP1
Degradation Of GLI2 By Proteasome R-HSA-5610783	2/59	0.02726567617045258	0.14441819685888072	0	0	8.196491228070176	29.52479949706013	PSMD8;SKP1
GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	2/59	0.02726567617045258	0.14441819685888072	0	0	8.196491228070176	29.52479949706013	PSMD8;SKP1
FCGR3A-mediated Phagocytosis R-HSA-9664422	2/60	0.02812743070406862	0.14713712404647575	0	0	8.05476673427992	28.76365253289275	ACTR3;ARPC3
Interleukin-1 Family Signaling R-HSA-446652	3/152	0.02868824094887506	0.14713712404647575	0	0	4.737296260786193	16.823408443172543	PSMD8;MAP2K4;SKP1
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	2/61	0.02900005556932613	0.14713712404647575	0	0	7.917846460618145	28.032799145158908	PSMD8;SKP1
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725	2/61	0.02900005556932613	0.14713712404647575	0	0	7.917846460618145	28.032799145158908	PPP2CA;FOSL1
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	2/62	0.02988344223840779	0.14745884699517497	0	0	7.785490196078431	27.330579689789538	ACTR3;ARPC3
PP2A-mediated Dephosphorylation Of Key Metabolic Factors R-HSA-163767	1/7	0.030059759867156945	0.14745884699517497	0	0	38.57945736434109	135.20432722805478	PPP2CA
Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	1/7	0.030059759867156945	0.14745884699517497	0	0	38.57945736434109	135.20432722805478	ARHGEF7
RAF/MAP Kinase Cascade R-HSA-5673001	4/271	0.03059312178323132	0.14745884699517497	0	0	3.546049366003339	12.36500347931233	PSMD8;PPP2CA;EGFR;BCL2L1
Cell Cycle Checkpoints R-HSA-69620	4/271	0.03059312178323132	0.14745884699517497	0	0	3.546049366003339	12.36500347931233	PSMD8;PPP2CA;NDE1;RAD9B
Semaphorin Interactions R-HSA-373755	2/64	0.03168207048347128	0.1502107596179655	0	0	7.5335863377609105	26.005972869330126	PKN2;ARHGEF7
MAPK1/MAPK3 Signaling R-HSA-5684996	4/277	0.032770084073201595	0.1502107596179655	0	0	3.4670550333200936	11.851223599303841	PSMD8;PPP2CA;EGFR;BCL2L1
S Phase R-HSA-69242	3/161	0.03320103667694679	0.1502107596179655	0	0	4.465415913200723	15.20551896317048	PSMD8;CDC25B;SKP1
Activation Of NF-kappaB In B Cells R-HSA-1169091	2/66	0.033522461562440375	0.1502107596179655	0	0	7.297426470588236	24.778700343191936	PSMD8;SKP1
Toll-like Receptor Cascades R-HSA-168898	3/162	0.033724025617718444	0.1502107596179655	0	0	4.437106918238993	15.039772545512056	PPP2CA;MAP2K4;SKP1
Regulation Of Cytoskeletal Remodeling And Cell Spreading By IPP Complex Components R-HSA-446388	1/8	0.03428046381322864	0.1502107596179655	0	0	33.06644518272425	111.53906016025832	LIMS1
EGFR Transactivation By Gastrin R-HSA-2179392	1/8	0.03428046381322864	0.1502107596179655	0	0	33.06644518272425	111.53906016025832	EGFR
Ubiquinol Biosynthesis R-HSA-2142789	1/8	0.03428046381322864	0.1502107596179655	0	0	33.06644518272425	111.53906016025832	PDSS1
Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303	1/8	0.03428046381322864	0.1502107596179655	0	0	33.06644518272425	111.53906016025832	EGFR
Nef And Signal Transduction R-HSA-164944	1/8	0.03428046381322864	0.1502107596179655	0	0	33.06644518272425	111.53906016025832	PKN2
Orc1 Removal From Chromatin R-HSA-68949	2/69	0.036359513416751664	0.15788545465652526	0	0	6.969622475856014	23.099415535174668	PSMD8;SKP1
Separation Of Sister Chromatids R-HSA-2467813	3/170	0.038062068594538194	0.1627088773330647	0	0	4.222840034217279	13.802509182848505	PSMD8;PPP2CA;NDE1
BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members R-HSA-111453	1/9	0.03848301248126426	0.1627088773330647	0	0	28.93168604651163	94.2460773854509	BCL2L1
EGFR Interacts With Phospholipase C-gamma R-HSA-212718	1/9	0.03848301248126426	0.1627088773330647	0	0	28.93168604651163	94.2460773854509	EGFR
Regulation Of RUNX2 Expression And Activity R-HSA-8939902	2/72	0.039285841827028246	0.16323944621230702	0	0	6.669915966386554	21.589791521758627	PSMD8;SKP1
Signaling By FGFR2 R-HSA-5654738	2/72	0.039285841827028246	0.16323944621230702	0	0	6.669915966386554	21.589791521758627	PPP2CA;HNRNPM
RHOG GTPase Cycle R-HSA-9013408	2/74	0.04128496968849529	0.16858825952273362	0	0	6.483986928104575	20.66613126765139	DOCK5;PKN2
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	1/10	0.04266748288266354	0.16858825952273362	0	0	25.71576227390181	81.11569629500502	BCL2L1
Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167	1/10	0.04266748288266354	0.16858825952273362	0	0	25.71576227390181	81.11569629500502	NUDT4
MASTL Facilitates Mitotic Progression R-HSA-2465910	1/10	0.04266748288266354	0.16858825952273362	0	0	25.71576227390181	81.11569629500502	PPP2CA
Apoptosis R-HSA-109581	3/178	0.042671717140608925	0.16858825952273362	0	0	4.028163265306122	12.705708865859298	PSMD8;PKN2;BCL2L1
RAC1 GTPase Cycle R-HSA-9013149	3/178	0.042671717140608925	0.16858825952273362	0	0	4.028163265306122	12.705708865859298	DOCK5;PKN2;ARHGEF7
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	4/307	0.04499385719688096	0.17499197481027018	0	0	3.119010696250348	9.672767374648718	PSMD8;RNF4;UBE2L3;SKP1
FCERI Mediated NF-kB Activation R-HSA-2871837	2/78	0.04539541912330034	0.17499197481027018	0	0	6.141486068111455	18.991588081401837	PSMD8;SKP1
Nuclear Events Mediated By NFE2L2 R-HSA-9759194	2/78	0.04539541912330034	0.17499197481027018	0	0	6.141486068111455	18.991588081401837	PSMD8;SKP1
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	2/79	0.04644583353909369	0.17499197481027018	0	0	6.061420932009168	18.60534071002142	PSMD8;SKP1
Regulation Of BACH1 Activity R-HSA-9708530	1/11	0.04683395176457438	0.17499197481027018	0	0	23.143023255813954	70.84419329504821	SKP1
Free Fatty Acids Regulate Insulin Secretion R-HSA-400451	1/11	0.04683395176457438	0.17499197481027018	0	0	23.143023255813954	70.84419329504821	ACSL3
Uptake And Function Of Anthrax Toxins R-HSA-5210891	1/11	0.04683395176457438	0.17499197481027018	0	0	23.143023255813954	70.84419329504821	MAP2K4
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408	2/80	0.04750517542587764	0.17613457350210018	0	0	5.9834087481146305	18.230947544180147	PSMD8;SKP1
Signaling By NOTCH4 R-HSA-9013694	2/81	0.04857334924679463	0.1787202621141604	0	0	5.907371556217424	17.86791018120143	PSMD8;SKP1
Cyclin E Associated Events During G1/S Transition R-HSA-69202	2/82	0.04965026010050812	0.18129867703367358	0	0	5.833235294117647	17.515756903221884	PSMD8;SKP1
Regulation Of Glycolysis By Fructose 2,6-Bisphosphate Metabolism R-HSA-9634600	1/12	0.05098249557151509	0.1833847975035095	0	0	21.038054968287526	62.61499348641103	PPP2CA
GRB2 Events In EGFR Signaling R-HSA-179812	1/12	0.05098249557151509	0.1833847975035095	0	0	21.038054968287526	62.61499348641103	EGFR
Signaling By FGFR R-HSA-190236	2/86	0.05404339842466841	0.18464145848241414	0	0	5.554341736694678	16.20739078588667	PPP2CA;HNRNPM
Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	DDOST
SHC1 Events In EGFR Signaling R-HSA-180336	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	EGFR
ERBB2 Activates PTK6 Signaling R-HSA-8847993	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	EGFR
ERKs Are Inactivated R-HSA-202670	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	PPP2CA
TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	EGFR
Inhibition Of Replication Initiation Of Damaged DNA By RB1/E2F1 R-HSA-113501	1/13	0.05511319044571311	0.18464145848241414	0	0	19.28391472868217	55.89184666184607	PPP2CA
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143	2/87	0.05516259340553451	0.18464145848241414	0	0	5.488719723183391	15.90340189504664	PSMD8;SKP1
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942	2/87	0.05516259340553451	0.18464145848241414	0	0	5.488719723183391	15.90340189504664	NDE1;SKP1
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	2/87	0.05516259340553451	0.18464145848241414	0	0	5.488719723183391	15.90340189504664	ACTR3;ARPC3
RNA Polymerase II Transcription R-HSA-73857	10/1312	0.0583123188578143	0.18610295230020554	0	0	1.8563847826520639	5.2757377089339705	PSMD8;TEAD4;PPP2CA;WWTR1;ZFP69;INTS10;RAD9B;EGFR;PF4;SKP1
Switching Of Origins To A Post-Replicative State R-HSA-69052	2/90	0.05856890316952197	0.18610295230020554	0	0	5.300802139037433	15.041298455936124	PSMD8;SKP1
Signaling By NOTCH R-HSA-157118	3/203	0.058779660773796545	0.18610295230020554	0	0	3.5201785714285716	9.976043113893473	PSMD8;EGFR;SKP1
APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337	1/14	0.059226112230162595	0.18610295230020554	0	0	17.79964221824687	50.30877970707926	PPP2CA
Physiological Factors R-HSA-5578768	1/14	0.059226112230162595	0.18610295230020554	0	0	17.79964221824687	50.30877970707926	WWTR1
Constitutive Signaling By EGFRvIII R-HSA-5637810	1/14	0.059226112230162595	0.18610295230020554	0	0	17.79964221824687	50.30877970707926	EGFR
Triglyceride Biosynthesis R-HSA-75109	1/14	0.059226112230162595	0.18610295230020554	0	0	17.79964221824687	50.30877970707926	GPAT2
Lysosphingolipid And LPA Receptors R-HSA-419408	1/14	0.059226112230162595	0.18610295230020554	0	0	17.79964221824687	50.30877970707926	LPAR1
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	2/93	0.062046419446458084	0.18610295230020554	0	0	5.125274725274726	14.247610127016028	PPP2CA;NDE1
VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	0.062046419446458084	0.18610295230020554	0	0	5.125274725274726	14.247610127016028	PKN2;ARHGEF7
Programmed Cell Death R-HSA-5357801	3/208	0.06230110329219031	0.18610295230020554	0	0	3.433449477351916	9.53048715086474	PSMD8;PKN2;BCL2L1
Signaling By ROBO Receptors R-HSA-376176	3/209	0.06301702704441728	0.18610295230020554	0	0	3.416608876560333	9.444703836317224	PSMD8;PKN2;ARHGEF7
Downstream TCR Signaling R-HSA-202424	2/94	0.0632210029497673	0.18610295230020554	0	0	5.069309462915601	13.996965194102321	PSMD8;SKP1
Prolactin Receptor Signaling R-HSA-1170546	1/15	0.06332133646728985	0.18610295230020554	0	0	16.527408637873755	45.60792850994067	SKP1
CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747	1/15	0.06332133646728985	0.18610295230020554	0	0	16.527408637873755	45.60792850994067	PPP2CA
