Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)	3/43	0.0014896249030591868	0.04080669431410621	0	0	14.599264705882353	95.02998543179133	NDUFA4;CYC1;COX7C
Nucleus Organization (GO:0006997)	3/44	0.001592560963543944	0.0423433856189331	0	0	14.242467718794835	91.75584336867176	PDCD6IP;NUMA1;NUP98
Histone Monoubiquitination (GO:0010390)	2/12	0.0017410380522162802	0.044260583406326756	0	0	38.61165048543689	245.31038593302446	BRCA1;RNF2
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	21/2028	0.0017883799779842486	0.044260583406326756	0	0	2.2282012954658694	14.096593187919394	FOXA1;RBM14;MEF2C;SMARCB1;NFYA;HDAC1;NKAP;PRDM1;BRCA1;ELP4;ESR1;RNF2;TAF6L;MEIS1;EPCAM;NAMPT;RBBP8;SUDS3;PTMA;SPDEF;EZH2
Replication Fork Processing (GO:0031297)	3/46	0.0018115504270288607	0.044260583406326756	0	0	13.578659370725035	85.72984646359565	WRN;RBBP8;BRCA1
Ribosome Assembly (GO:0042255)	3/50	0.002303789221887634	0.05340065273298515	0	0	12.42052565707134	75.43233671724062	NGRN;MRPS11;MRPS2
Steroid Biosynthetic Process (GO:0006694)	3/50	0.002303789221887634	0.05340065273298515	0	0	12.42052565707134	75.43233671724062	SQLE;OSBP;FDFT1
Histone H2A Monoubiquitination (GO:0035518)	2/14	0.002384137634921312	0.053881510549221655	0	0	32.17313915857605	194.29094270402075	BRCA1;RNF2
Positive Regulation Of DNA Metabolic Process (GO:0051054)	4/108	0.00253008473199725	0.055785282871353994	0	0	7.536557501904037	45.06486431772966	WRN;TINF2;RNF8;BRCA1
tRNA Wobble Uridine Modification (GO:0002098)	2/15	0.0027415291407791365	0.059008151030103324	0	0	29.696788648244958	175.18846664723523	DPH3;ELP4
Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	2/16	0.0031224753229706615	0.06564459748756925	0	0	27.574202496532592	159.07913731247376	NDUFA4;COX7C
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	12/938	0.0037384188398795395	0.07341792776664748	0	0	2.6432104786455795	14.773147933575572	FOXA1;MEIS1;RBM14;MEF2C;SMARCB1;NFYA;EPCAM;HDAC1;NAMPT;BRCA1;ESR1;PTMA
protein-DNA Complex Organization (GO:0071824)	3/60	0.0038726937614013174	0.07341792776664748	0	0	10.236326109391126	56.85055863357194	HDAC1;FAM50B;EZH2
Regulation Of Apoptotic Process (GO:0042981)	10/705	0.003953300520110144	0.07341792776664748	0	0	2.90798939795532	16.090499947855058	FOXA1;MEF2C;BIRC8;HDAC1;ADAMTSL4;MAPKAP1;SKP2;PTMA;SPDEF;MCL1
Icosanoid Biosynthetic Process (GO:0046456)	2/18	0.003954024129976149	0.07341792776664748	0	0	24.125	133.48414251930805	CYP2C9;PLA2G4A
Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000047)	2/18	0.003954024129976149	0.07341792776664748	0	0	24.125	133.48414251930805	FOXA1;EPCAM
Positive Regulation Of Organelle Assembly (GO:1902117)	3/61	0.004057623432996241	0.07341792776664748	0	0	10.059330628803245	55.39832151835563	PDCD6IP;NUMA1;SASS6
Positive Regulation Of Cellular Process (GO:0048522)	9/594	0.004060726093288025	0.07341792776664748	0	0	3.094551282051282	17.03981700501578	MEIS1;SMARCB1;NUMA1;EPCAM;HDAC1;MAPKAP1;NAMPT;ASH2L;EZH2
Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211)	2/19	0.004404127838497018	0.0757893029862142	0	0	22.70474014848658	123.17805215827335	TINF2;HNRNPA1
Dopaminergic Neuron Differentiation (GO:0071542)	2/19	0.004404127838497018	0.0757893029862142	0	0	22.70474014848658	123.17805215827335	FOXA1;MANF
Telomere Organization (GO:0032200)	3/63	0.004443399400740434	0.0757893029862142	0	0	9.723039215686274	52.66324310076166	WRN;TINF2;EZH2
Regulation Of DNA Repair (GO:0006282)	4/129	0.004780372754886357	0.08002698093365308	0	0	6.263762376237624	33.46876534280988	TAF6L;SMARCB1;RNF8;BRCA1
Negative Regulation Of Stem Cell Population Maintenance (GO:1902455)	2/20	0.004876788364456582	0.08015666693579546	0	0	21.442286947141316	114.14304848253492	HDAC1;SUDS3
Aerobic Electron Transport Chain (GO:0019646)	3/68	0.005502679916522103	0.08727057271115755	0	0	8.972850678733032	46.68143554261351	NDUFA4;CYC1;COX7C
Telomere Maintenance (GO:0000723)	3/68	0.005502679916522103	0.08727057271115755	0	0	8.972850678733032	46.68143554261351	WRN;TINF2;XRCC3
NAD Metabolic Process (GO:0019674)	2/22	0.005888803212265024	0.08840183356357467	0	0	19.296116504854368	99.07981749824071	NAMPT;KMO
Regulation Of Histone Acetylation (GO:0035065)	2/22	0.005888803212265024	0.08840183356357467	0	0	19.296116504854368	99.07981749824071	NFYA;BRCA1
Protein K48-linked Ubiquitination (GO:0070936)	3/70	0.005965167972763335	0.08840183356357467	0	0	8.70412642669008	44.58095196445853	RNF146;RNF8;SKP2
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	3/70	0.005965167972763335	0.08840183356357467	0	0	8.70412642669008	44.58095196445853	NDUFA4;CYC1;COX7C
Regulation Of Gene Expression (GO:0010468)	13/1127	0.006088215371592818	0.08877010799870819	0	0	2.382259386464757	12.152858707426072	MEF2C;NFYA;HDAC1;RNF8;BRCA1;ESR1;RNF2;TAF6L;ZNF37A;GPBP1L1;HNRNPH3;HNRNPA1;EZH2
Protein Autoubiquitination (GO:0051865)	3/71	0.0062048703596606644	0.0890349651608451	0	0	8.575692041522492	43.58527520683162	RNF146;RNF8;BRCA1
Regulation Of Centrosome Cycle (GO:0046605)	2/23	0.00642767395117976	0.08970820745227544	0	0	18.376329172445676	92.74795298210097	PDCD6IP;XRCC3
Response To Ionizing Radiation (GO:0010212)	3/72	0.006450258279201221	0.08970820745227544	0	0	8.450980392156863	42.62366138337307	STK11;RNF8;BRCA1
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	5/231	0.007465742689023784	0.09917727940338589	0	0	4.351548672566372	21.311406597067045	FOXA1;STK11;MEF2C;HDAC1;SUDS3
Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357)	2/25	0.007569947211099144	0.09917727940338589	0	0	16.776699029126213	81.93017040452293	TINF2;HNRNPA1
Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	2/25	0.007569947211099144	0.09917727940338589	0	0	16.776699029126213	81.93017040452293	RBBP8;BRCA1
Negative Regulation Of TORC1 Signaling (GO:1904262)	2/25	0.007569947211099144	0.09917727940338589	0	0	16.776699029126213	81.93017040452293	STK11;WDR59
Translation (GO:0006412)	5/234	0.007870616431483445	0.10164338934372906	0	0	4.293886462882096	20.802243481939527	MRPS11;MRPS2;MRPL48;MRPL43;DAP3
Regulation Of Myeloid Cell Differentiation (GO:0045637)	2/26	0.008172877381022852	0.10406029792175576	0	0	16.076860841423947	77.28041290653483	MEF2C;MEIS1
Monoubiquitinated Histone H2A Deubiquitination (GO:0035522)	2/27	0.008796691418412595	0.10893437044171213	0	0	15.433009708737863	73.05029337402432	TAF6L;RNF2
Monoubiquitinated Histone Deubiquitination (GO:0035521)	2/27	0.008796691418412595	0.10893437044171213	0	0	15.433009708737863	73.05029337402432	TAF6L;RNF2
Histone Modification (GO:0016570)	3/81	0.008919833913394237	0.10896661969876204	0	0	7.472473604826546	35.26617442591356	TAF6L;HDAC1;SUDS3
Sterol Biosynthetic Process (GO:0016126)	2/28	0.009441157741214108	0.11230008681654677	0	0	14.838685586258402	69.18799301144047	SQLE;FDFT1
Negative Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010972)	2/28	0.009441157741214108	0.11230008681654677	0	0	14.838685586258402	69.18799301144047	RBBP8;BRCA1
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	7/452	0.009812732682056208	0.114155177136672	0	0	3.1219903691813804	14.436316003345302	TAF6L;MEF2C;ZNF37A;NFYA;GPBP1L1;ESR1;EZH2
Ribosomal Small Subunit Biogenesis (GO:0042274)	3/84	0.009849672363562408	0.114155177136672	0	0	7.194625998547568	33.24145343518783	UTP3;MRPS11;SRFBP1
Multivesicular Body Assembly (GO:0036258)	2/29	0.010106046583338048	0.11494005087781037	0	0	14.288385472851493	65.64972113133649	PDCD6IP;VPS37A
Cellular Respiration (GO:0045333)	3/85	0.010171685918390298	0.11494005087781037	0	0	7.106527977044476	32.60579721402681	NDUFA4;CYC1;COX7C
Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	2/30	0.010791129982182616	0.11834846295962678	0	0	13.777392510402219	62.398234751169255	UTP3;MRPS11
Multivesicular Body Organization (GO:0036257)	2/30	0.010791129982182616	0.11834846295962678	0	0	13.777392510402219	62.398234751169255	PDCD6IP;VPS37A
Regulation Of DNA-templated Transcription (GO:0006355)	18/1922	0.010934602497233492	0.11834846295962678	0	0	1.9549768183135323	8.828329235511838	FOXA1;MEF2C;SMARCB1;NFYA;HDAC1;NKAP;PRDM1;BRCA1;ELP4;ESR1;RNF2;TAF6L;ZNF37A;RBBP8;GPBP1L1;SUDS3;SPDEF;EZH2
Regulation Of Centrosome Duplication (GO:0010824)	2/31	0.011496181765014754	0.11834846295962678	0	0	13.301640441914964	59.401672032660606	PDCD6IP;XRCC3
Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	2/31	0.011496181765014754	0.11834846295962678	0	0	13.301640441914964	59.401672032660606	HDAC1;BRCA1
Response To Estradiol (GO:0032355)	2/31	0.011496181765014754	0.11834846295962678	0	0	13.301640441914964	59.401672032660606	FOXA1;ESR1
Negative Regulation Of DNA Biosynthetic Process (GO:2000279)	2/31	0.011496181765014754	0.11834846295962678	0	0	13.301640441914964	59.401672032660606	TINF2;HNRNPA1
Positive Regulation Of DNA Repair (GO:0045739)	3/89	0.011520646836777828	0.11834846295962678	0	0	6.774623803009576	30.239308878361882	SMARCB1;RNF8;BRCA1
Regulation Of RNA Metabolic Process (GO:0051252)	3/91	0.012231940808910925	0.12424353360961209	0	0	6.619986631016043	29.152465905992	TAF6L;HNRNPH3;HNRNPA1
Carboxylic Acid Metabolic Process (GO:0019752)	2/33	0.012965294667157463	0.12714116480465587	0	0	12.442217350454118	54.06739585662216	CYP2C9;PLA2G4A
Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	2/33	0.012965294667157463	0.12714116480465587	0	0	12.442217350454118	54.06739585662216	NDUFA4;ATP1B3
Monoubiquitinated Protein Deubiquitination (GO:0035520)	2/33	0.012965294667157463	0.12714116480465587	0	0	12.442217350454118	54.06739585662216	TAF6L;RNF2
Neuron Differentiation (GO:0030182)	4/173	0.013144356104719899	0.12714116480465587	0	0	4.622649247173238	20.0242200743002	FOXA1;NGRN;MEF2C;MANF
Positive Regulation Of DNA-templated Transcription (GO:0045893)	13/1243	0.013220430853581473	0.12714116480465587	0	0	2.14426475786497	9.276071875444357	FOXA1;RBM14;MEF2C;SMARCB1;NFYA;HDAC1;BRCA1;ESR1;TAF6L;MEIS1;EPCAM;NAMPT;PTMA
Histone Deubiquitination (GO:0016578)	2/34	0.01372891228367122	0.12938322970062463	0	0	12.052791262135923	51.68539760822229	TAF6L;BRCA1
Positive Regulation Of Cell Population Proliferation (GO:0008284)	7/483	0.013739812003606158	0.12938322970062463	0	0	2.914015606242497	12.493718575172373	MEIS1;MEF2C;EPCAM;HDAC1;NAMPT;ASH2L;EZH2
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	4/180	0.015004923934159246	0.13843109459570943	0	0	4.4372187218721875	18.6335536654045	RBM14;BUD13;HNRNPH3;HNRNPA1
Base-Excision Repair (GO:0006284)	2/36	0.01531317418094131	0.13843109459570943	0	0	11.342661336379212	47.401455434002834	WRN;APEX2
Histone Deacetylation (GO:0016575)	2/36	0.01531317418094131	0.13843109459570943	0	0	11.342661336379212	47.401455434002834	HDAC1;SUDS3
Interstrand Cross-Link Repair (GO:0036297)	2/36	0.01531317418094131	0.13843109459570943	0	0	11.342661336379212	47.401455434002834	XRCC3;RNF8
rRNA Processing (GO:0006364)	3/101	0.016161611519384115	0.14465442389626973	0	0	5.941476590636254	24.509283166683762	EBNA1BP2;SRFBP1;WDR55
Regulation Of RNA Splicing (GO:0043484)	3/102	0.016589088092712985	0.14702485917463273	0	0	5.88116458704694	24.106953298352895	TAF6L;HNRNPH3;HNRNPA1
Positive Regulation Of Myoblast Differentiation (GO:0045663)	2/38	0.016972030861779855	0.14895840678688338	0	0	10.71143473570658	43.66182744434178	MEF2C;SMARCB1
RNA Transport (GO:0050658)	2/39	0.017828898361499357	0.15273706421462424	0	0	10.4214117029651	41.9663437289938	NUP98;HNRNPA1
Positive Regulation Of Intracellular Transport (GO:0032388)	2/39	0.017828898361499357	0.15273706421462424	0	0	10.4214117029651	41.9663437289938	STK11;NUMA1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	3/105	0.017909434520741337	0.15273706421462424	0	0	5.707324106113034	22.95729821654253	STK11;BRCA1;MCL1
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	2/40	0.018703777270415414	0.15449686509334004	0	0	10.14665304036791	40.37383463980169	SASS6;EZH2
Protein Deacetylation (GO:0006476)	2/40	0.018703777270415414	0.15449686509334004	0	0	10.14665304036791	40.37383463980169	HDAC1;SUDS3
Protein Localization To Chromosome (GO:0034502)	2/40	0.018703777270415414	0.15449686509334004	0	0	10.14665304036791	40.37383463980169	TINF2;ESR1
Regulation Of Cellular Response To Stress (GO:0080135)	3/107	0.018821331270837967	0.15449686509334004	0	0	5.597002262443439	22.235571392604935	TAF6L;BRCA1;MANF
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	9/763	0.018970300913009674	0.15449686509334004	0	0	2.3799320291777186	9.436146409362669	MEF2C;HDAC1;NKAP;PRDM1;SUDS3;ESR1;RNF2;SPDEF;EZH2
Regulation Of Cell Population Proliferation (GO:0042127)	9/766	0.01940514559681545	0.15662724660286756	0	0	2.3701287978863936	9.343562065603251	SQLE;STK11;MEIS1;EPCAM;HDAC1;NAMPT;ASH2L;RNF2;EZH2
Stem Cell Differentiation (GO:0048863)	2/41	0.019596458669932322	0.1566823285715541	0	0	9.885984565596216	38.875709066763356	MEF2C;EPCAM
Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	3/109	0.019758612231368548	0.1566823285715541	0	0	5.4908435072142066	21.546980415817178	RNF146;BIRC8;ATP6V0C
Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	2/42	0.020506735287378265	0.1584452025623073	0	0	9.638349514563107	37.46428283929587	SQLE;OSBP
Substantia Nigra Development (GO:0021762)	2/42	0.020506735287378265	0.1584452025623073	0	0	9.638349514563107	37.46428283929587	MAPKAP1;SUDS3
Modulation By Host Of Symbiont Process (GO:0051851)	2/42	0.020506735287378265	0.1584452025623073	0	0	9.638349514563107	37.46428283929587	SMARCB1;HDAC1
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	3/111	0.02072130995448477	0.1587463067699511	0	0	5.3886165577342044	20.889471297451216	STK11;HDAC1;SUDS3
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	4/207	0.02370083063438353	0.17267872885202398	0	0	3.8417792518168072	14.376879901531012	RNF146;STK11;BIRC8;HDAC1
Positive Regulation Of Cell Cycle Process (GO:0090068)	3/118	0.02429114630685042	0.17267872885202398	0	0	5.0588235294117645	18.80690162531683	NUMA1;XRCC3;SASS6
Mitotic G2/M Transition Checkpoint (GO:0044818)	2/46	0.024319706131421533	0.17267872885202398	0	0	8.760370697263902	32.557640039665664	RBBP8;BRCA1
mRNA Splicing, Via Spliceosome (GO:0000398)	4/211	0.025201760005894868	0.17267872885202398	0	0	3.766776677667767	13.864907710724877	RBM14;BUD13;HNRNPH3;HNRNPA1
Regulation Of T Cell Differentiation (GO:0045580)	2/47	0.025314907184006388	0.17267872885202398	0	0	8.565264293419633	31.489010797924333	SMARCB1;PRDM1
5S Class rRNA Transcription By RNA Polymerase III (GO:0042791)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	GTF3C2
DNA Double-Strand Break Processing Involved In Repair Via Single-Strand Annealing (GO:0010792)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	RBBP8
Regulation Of Macrophage Apoptotic Process (GO:2000109)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	MEF2C
Nephron Tubule Development (GO:0072080)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	MEF2C
Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine (GO:0017183)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	DPH3
Peptidyl-Diphthamide Metabolic Process (GO:0017182)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	DPH3
Resolution Of Recombination Intermediates (GO:0071139)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	XRCC3
Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	MEF2C
Double-Strand Break Repair Via Single-Strand Annealing (GO:0045002)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	RBBP8
Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	XRCC3
Sphingomyelin Biosynthetic Process (GO:0006686)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	OSBP
Subtelomeric Heterochromatin Formation (GO:0031509)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	EZH2
Monoterpenoid Metabolic Process (GO:0016098)	1/5	0.025978215844994757	0.17267872885202398	0	0	47.81490384615385	174.54816038097263	CYP2C9
mRNA Processing (GO:0006397)	4/214	0.026364371731269307	0.17396636529246315	0	0	3.7123998114097123	13.497326934815634	RBM14;BUD13;HNRNPH3;HNRNPA1
Nuclear Export (GO:0051168)	2/49	0.027354270910704692	0.1779011575775327	0	0	8.199958686221855	29.510688675044072	NUP98;HNRNPA1
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	2/49	0.027354270910704692	0.1779011575775327	0	0	8.199958686221855	29.510688675044072	BRCA1;MCL1
Nucleocytoplasmic Transport (GO:0006913)	2/50	0.0283980432384044	0.1813429340973886	0	0	8.028721682847896	28.593770697553435	NUP98;HNRNPA1
Regulation Of TORC1 Signaling (GO:1903432)	2/50	0.0283980432384044	0.1813429340973886	0	0	8.028721682847896	28.593770697553435	STK11;WDR59
Cellular Response To Starvation (GO:0009267)	3/126	0.02875241561415498	0.1813429340973886	0	0	4.727881396461023	16.779409431257427	WRN;WDR59;HNRNPA1
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)	2/51	0.02945761825403563	0.1813429340973886	0	0	7.864473944917773	27.72071913660777	TINF2;HNRNPA1
Metaphase Plate Congression (GO:0051310)	2/51	0.02945761825403563	0.1813429340973886	0	0	7.864473944917773	27.72071913660777	PDCD6IP;CENPQ
Arachidonic Acid Metabolic Process (GO:0019369)	2/52	0.030532804675145138	0.1813429340973886	0	0	7.706796116504854	26.88865413416229	CYP2C9;PLA2G4A
Cellular Response To Ionizing Radiation (GO:0071479)	2/52	0.030532804675145138	0.1813429340973886	0	0	7.706796116504854	26.88865413416229	WRN;BRCA1
Icosanoid Metabolic Process (GO:0006690)	2/52	0.030532804675145138	0.1813429340973886	0	0	7.706796116504854	26.88865413416229	CYP2C9;PLA2G4A
G-quadruplex DNA Unwinding (GO:0044806)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	WRN
Negative Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048387)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	EZH2
Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	MCL1
Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	MEF2C
Sulfur Amino Acid Catabolic Process (GO:0000098)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	FMO1
Transcription-Dependent Tethering Of RNA Polymerase II Gene DNA At Nuclear Periphery (GO:0000972)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	NUP98
Monoacylglycerol Biosynthetic Process (GO:0006640)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	PLA2G4A
Negative Regulation Of Centriole Replication (GO:0046600)	1/6	0.031093091576432783	0.1813429340973886	0	0	38.25	132.75693797566336	RBM14
Protein Polyubiquitination (GO:0000209)	4/226	0.03133438484669506	0.18157874295777138	0	0	3.5095887967175097	12.153843673694418	RNF146;RNF8;BRCA1;SKP2
Regulation Of Cell Growth (GO:0001558)	4/227	0.03177179409495371	0.18294077619005192	0	0	3.4936731341295566	12.050294787090795	STK11;MAPKAP1;BRCA1;RNF2
Regulation Of Myoblast Differentiation (GO:0045661)	2/54	0.03272925432536619	0.186083307610887	0	0	7.409634055265124	25.337139719507565	MEF2C;SMARCB1
Negative Regulation Of TOR Signaling (GO:0032007)	2/54	0.03272925432536619	0.186083307610887	0	0	7.409634055265124	25.337139719507565	STK11;WDR59
