Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitochondrial Matrix (GO:0005759)	2/355	0.458861296141255	0.6401209713180773	0	0	1.3037827028828528	1.0156562453047044	PDSS1;PRIMPOL
Lysosomal Membrane (GO:0005765)	2/356	0.46031170971187585	0.6401209713180773	0	0	1.300033233632436	1.0086325902912714	CHMP3;DDOST
Collagen-Containing Extracellular Matrix (GO:0062023)	2/373	0.4846244277447745	0.6635626779889989	0	0	1.2393848105279848	0.8977868875232263	HNRNPM;PF4
Azurophil Granule (GO:0042582)	1/155	0.4925414037678645	0.6641846202324233	0	0	1.4919208698278466	1.0565436778339263	DDOST
Endocytic Vesicle Membrane (GO:0030666)	1/159	0.5013824450513674	0.6660154867100254	0	0	1.4538563438327936	1.0037222195167304	EGFR
Intracellular Organelle Lumen (GO:0070013)	4/856	0.514366184317872	0.6732145647689795	0	0	1.0781718422987725	0.7167900385104701	MGAT4A;PDSS1;EGFR;PRIMPOL
Basolateral Plasma Membrane (GO:0016323)	1/171	0.5270021532050092	0.6779270182661502	0	0	1.3504103967168262	0.8650062501875397	EGFR
cullin-RING Ubiquitin Ligase Complex (GO:0031461)	1/174	0.5332010256025901	0.6779270182661502	0	0	1.3267912353810996	0.8343616470227011	SKP1
Microtubule (GO:0005874)	1/185	0.5552508422391471	0.6888273456055383	0	0	1.2467770475227502	0.7335229474695386	CALM2
Golgi Membrane (GO:0000139)	2/427	0.5572535829617837	0.6888273456055383	0	0	1.0789204152249134	0.6308823963068788	ARFGEF1;MGAT4A
Endocytic Vesicle (GO:0030139)	1/196	0.5762705156605825	0.7025763821067376	0	0	1.1757901013714966	0.6480697344264597	LPAR1
Late Endosome (GO:0005770)	1/205	0.5927355325745061	0.7128846270152843	0	0	1.123404012767898	0.5875481194027301	CHMP3
Spindle (GO:0005819)	1/210	0.6016078065149316	0.7139079303977189	0	0	1.0962501390897963	0.5570589931336626	CALM2
Endoplasmic Reticulum Membrane (GO:0005789)	3/801	0.6824892301771361	0.7970049637968908	0	0	0.8554869316147512	0.32680330689798026	ACSL3;EMC7;DDOST
Bounding Membrane Of Organelle (GO:0098588)	3/819	0.6970658838197602	0.7970049637968908	0	0	0.835828081232493	0.3016297495490442	ARFGEF1;MGAT4A;EGFR
Secretory Granule Membrane (GO:0030667)	1/279	0.706196922600247	0.7970049637968908	0	0	0.82127321398695	0.2856890472983024	DDOST
Endoplasmic Reticulum Lumen (GO:0005788)	1/284	0.7126212318492853	0.7970049637968908	0	0	0.8065576464787575	0.2732659500117708	MGAT4A
Lytic Vacuole Membrane (GO:0098852)	1/287	0.7164089562219242	0.7970049637968908	0	0	0.79797528053342	0.26612803347649705	CHMP3
Early Endosome (GO:0005769)	1/307	0.7404293412060954	0.8135581650289196	0	0	0.7450600395196838	0.2239092206876863	EGFR
Secretory Granule Lumen (GO:0034774)	1/316	0.7505714098650841	0.8146445789999084	0	0	0.7234403839055001	0.20756986416552414	PF4
Microtubule Cytoskeleton (GO:0015630)	1/342	0.7777218192302006	0.8339426736323837	0	0	0.6673941212575871	0.16777379055660863	PPP2CA
Endosome Membrane (GO:0010008)	1/361	0.795694370428726	0.8415197599247127	0	0	0.6315568475452197	0.1443360800084218	EGFR
Mitochondrial Inner Membrane (GO:0005743)	1/370	0.8036986471191077	0.8415197599247127	0	0	0.6158694145080986	0.13458649563699626	NDUFA1
Cytoplasmic Vesicle Membrane (GO:0030659)	1/389	0.8195925495279046	0.84567436829767	0	0	0.5851414528889954	0.11641269428796891	EGFR
Organelle Inner Membrane (GO:0019866)	1/398	0.8266704499089583	0.84567436829767	0	0	0.5716126764688654	0.1088059882376809	NDUFA1
Lysosome (GO:0005764)	1/503	0.8914844604074228	0.9016149656393254	0	0	0.4496201241545446	0.05164663739891939	CHMP3
Neuron Projection (GO:0043005)	1/557	0.9147942257154147	0.9147942257154147	0	0	0.4048226535051029	0.03605193842298151	ARHGEF7
